pg_id	work	corpus_line	verdict	score
6173	The Note-Books of Samuel Butler	33011	no-shingle-match	
6173	The Note-Books of Samuel Butler	33012	no-shingle-match	
6173	The Note-Books of Samuel Butler	33013	no-shingle-match	
6173	The Note-Books of Samuel Butler	33014	no-shingle-match	
6173	The Note-Books of Samuel Butler	33015	no-shingle-match	
6173	The Note-Books of Samuel Butler	33016	no-shingle-match	
6173	The Note-Books of Samuel Butler	33017	no-shingle-match	
6173	The Note-Books of Samuel Butler	33018	no-shingle-match	
6173	The Note-Books of Samuel Butler	33019	no-shingle-match	
6173	The Note-Books of Samuel Butler	33020	no-shingle-match	
6173	The Note-Books of Samuel Butler	33021	no-shingle-match	
6173	The Note-Books of Samuel Butler	33022	no-shingle-match	
6173	The Note-Books of Samuel Butler	33023	no-shingle-match	
6173	The Note-Books of Samuel Butler	33024	no-shingle-match	
6173	The Note-Books of Samuel Butler	33025	no-shingle-match	
6173	The Note-Books of Samuel Butler	33026	no-shingle-match	
6173	The Note-Books of Samuel Butler	33027	below-threshold	55
6173	The Note-Books of Samuel Butler	33028	no-shingle-match	
6173	The Note-Books of Samuel Butler	33029	no-shingle-match	
6173	The Note-Books of Samuel Butler	33030	no-shingle-match	
6173	The Note-Books of Samuel Butler	33031	no-shingle-match	
6173	The Note-Books of Samuel Butler	33032	no-shingle-match	
6173	The Note-Books of Samuel Butler	33033	no-shingle-match	
6173	The Note-Books of Samuel Butler	33034	no-shingle-match	
6173	The Note-Books of Samuel Butler	33035	no-shingle-match	
6173	The Note-Books of Samuel Butler	33036	no-shingle-match	
6173	The Note-Books of Samuel Butler	33037	no-shingle-match	
6173	The Note-Books of Samuel Butler	33038	no-shingle-match	
6173	The Note-Books of Samuel Butler	33039	no-shingle-match	
6173	The Note-Books of Samuel Butler	33040	no-shingle-match	
6173	The Note-Books of Samuel Butler	33041	no-shingle-match	
6173	The Note-Books of Samuel Butler	33042	no-shingle-match	
6173	The Note-Books of Samuel Butler	33043	no-shingle-match	
6173	The Note-Books of Samuel Butler	33044	no-shingle-match	
6173	The Note-Books of Samuel Butler	33045	no-shingle-match	
6173	The Note-Books of Samuel Butler	33046	no-shingle-match	
6173	The Note-Books of Samuel Butler	33047	no-shingle-match	
2084	The Way of All Flesh	33001	no-shingle-match	
2084	The Way of All Flesh	33002	no-shingle-match	
2084	The Way of All Flesh	33003	no-shingle-match	
2084	The Way of All Flesh	33004	no-shingle-match	
2084	The Way of All Flesh	33005	no-shingle-match	
2084	The Way of All Flesh	33006	no-shingle-match	
2084	The Way of All Flesh	33007	no-shingle-match	
2084	The Way of All Flesh	33008	no-shingle-match	
2084	The Way of All Flesh	33009	no-shingle-match	
2084	The Way of All Flesh	33010	no-shingle-match	
2084	The Way of All Flesh	33011	no-shingle-match	
2084	The Way of All Flesh	33012	no-shingle-match	
2084	The Way of All Flesh	33013	no-shingle-match	
2084	The Way of All Flesh	33014	no-shingle-match	
2084	The Way of All Flesh	33015	no-shingle-match	
2084	The Way of All Flesh	33016	no-shingle-match	
2084	The Way of All Flesh	33017	no-shingle-match	
2084	The Way of All Flesh	33018	no-shingle-match	
2084	The Way of All Flesh	33019	no-shingle-match	
2084	The Way of All Flesh	33020	no-shingle-match	
2084	The Way of All Flesh	33021	no-shingle-match	
2084	The Way of All Flesh	33022	no-shingle-match	
2084	The Way of All Flesh	33023	no-shingle-match	
2084	The Way of All Flesh	33024	no-shingle-match	
2084	The Way of All Flesh	33025	no-shingle-match	
2084	The Way of All Flesh	33026	no-shingle-match	
2084	The Way of All Flesh	33027	below-threshold	55
2084	The Way of All Flesh	33028	no-shingle-match	
2084	The Way of All Flesh	33029	no-shingle-match	
2084	The Way of All Flesh	33030	no-shingle-match	
2084	The Way of All Flesh	33031	no-shingle-match	
2084	The Way of All Flesh	33032	no-shingle-match	
2084	The Way of All Flesh	33033	no-shingle-match	
2084	The Way of All Flesh	33034	no-shingle-match	
2084	The Way of All Flesh	33035	no-shingle-match	
2084	The Way of All Flesh	33036	no-shingle-match	
2084	The Way of All Flesh	33037	no-shingle-match	
2084	The Way of All Flesh	33038	no-shingle-match	
2084	The Way of All Flesh	33039	no-shingle-match	
2084	The Way of All Flesh	33040	no-shingle-match	
2084	The Way of All Flesh	33041	no-shingle-match	
2084	The Way of All Flesh	33042	no-shingle-match	
2084	The Way of All Flesh	33043	no-shingle-match	
2084	The Way of All Flesh	33044	no-shingle-match	
2084	The Way of All Flesh	33045	no-shingle-match	
2084	The Way of All Flesh	33046	no-shingle-match	
2084	The Way of All Flesh	33047	no-shingle-match	
205	Walden	15287	below-threshold	54
205	Walden	15288	below-threshold	60
205	Walden	15289	below-threshold	59
205	Walden	15290	below-threshold	49
205	Walden	15291	located	100
205	Walden	15292	located	95
205	Walden	15293	located	100
205	Walden	15294	below-threshold	53
205	Walden	15295	below-threshold	54
205	Walden	15296	below-threshold	73
205	Walden	15297	located	100
205	Walden	15298	no-shingle-match	
205	Walden	15299	below-threshold	55
205	Walden	15300	no-shingle-match	
205	Walden	15301	below-threshold	51
205	Walden	15302	below-threshold	49
205	Walden	15303	located	97
205	Walden	15304	below-threshold	56
205	Walden	15305	located	100
205	Walden	15306	no-shingle-match	
205	Walden	15307	located	100
205	Walden	15308	located	100
205	Walden	15309	below-threshold	66
205	Walden	15310	below-threshold	51
205	Walden	15311	no-shingle-match	
205	Walden	15312	no-shingle-match	
205	Walden	15313	no-shingle-match	
205	Walden	15314	located	100
205	Walden	15315	located	100
205	Walden	15316	located	100
205	Walden	15317	below-threshold	51
205	Walden	15318	located	100
205	Walden	15319	below-threshold	77
205	Walden	15320	below-threshold	48
205	Walden	15321	located	100
205	Walden	15322	located	100
205	Walden	15323	below-threshold	54
205	Walden	15324	located	100
205	Walden	15325	below-threshold	75
205	Walden	15326	located	100
205	Walden	15327	located	100
205	Walden	15328	no-shingle-match	
205	Walden	15329	below-threshold	50
205	Walden	15330	located	100
205	Walden	15331	below-threshold	53
205	Walden	15332	below-threshold	55
1022	Walking	15287	no-shingle-match	
1022	Walking	15288	no-shingle-match	
1022	Walking	15289	no-shingle-match	
1022	Walking	15290	below-threshold	49
1022	Walking	15291	no-shingle-match	
1022	Walking	15292	no-shingle-match	
1022	Walking	15293	below-threshold	49
1022	Walking	15294	below-threshold	53
1022	Walking	15295	no-shingle-match	
1022	Walking	15296	no-shingle-match	
1022	Walking	15297	below-threshold	48
1022	Walking	15298	below-threshold	54
1022	Walking	15299	below-threshold	51
1022	Walking	15300	no-shingle-match	
1022	Walking	15301	below-threshold	55
1022	Walking	15302	below-threshold	47
1022	Walking	15303	below-threshold	48
1022	Walking	15304	no-shingle-match	
1022	Walking	15305	below-threshold	50
1022	Walking	15306	no-shingle-match	
1022	Walking	15307	below-threshold	50
1022	Walking	15308	no-shingle-match	
1022	Walking	15309	no-shingle-match	
1022	Walking	15310	no-shingle-match	
1022	Walking	15311	no-shingle-match	
1022	Walking	15312	no-shingle-match	
1022	Walking	15313	no-shingle-match	
1022	Walking	15314	below-threshold	47
1022	Walking	15315	below-threshold	48
1022	Walking	15316	no-shingle-match	
1022	Walking	15317	no-shingle-match	
1022	Walking	15318	no-shingle-match	
1022	Walking	15319	located	100
1022	Walking	15320	no-shingle-match	
1022	Walking	15321	no-shingle-match	
1022	Walking	15322	no-shingle-match	
1022	Walking	15323	no-shingle-match	
1022	Walking	15324	no-shingle-match	
1022	Walking	15325	no-shingle-match	
1022	Walking	15326	no-shingle-match	
1022	Walking	15327	no-shingle-match	
1022	Walking	15328	no-shingle-match	
1022	Walking	15329	below-threshold	50
1022	Walking	15330	below-threshold	50
1022	Walking	15331	no-shingle-match	
1022	Walking	15332	no-shingle-match	
972	The Devil's Dictionary	1760	located	98
972	The Devil's Dictionary	1761	located	97
972	The Devil's Dictionary	1762	located	96
972	The Devil's Dictionary	1763	located	98
972	The Devil's Dictionary	1764	located	97
972	The Devil's Dictionary	1765	located	96
972	The Devil's Dictionary	1766	located	95
972	The Devil's Dictionary	1767	located	100
972	The Devil's Dictionary	1768	located	100
972	The Devil's Dictionary	1769	located	100
972	The Devil's Dictionary	1770	located	100
972	The Devil's Dictionary	1771	below-threshold	79
972	The Devil's Dictionary	1772	located	98
972	The Devil's Dictionary	1773	below-threshold	50
972	The Devil's Dictionary	1774	located	100
972	The Devil's Dictionary	1775	located	100
972	The Devil's Dictionary	1776	no-shingle-match	
972	The Devil's Dictionary	1777	located	98
972	The Devil's Dictionary	1778	below-threshold	51
972	The Devil's Dictionary	1779	located	100
972	The Devil's Dictionary	1780	located	99
972	The Devil's Dictionary	1781	below-threshold	87
972	The Devil's Dictionary	1782	located	98
972	The Devil's Dictionary	1783	located	98
972	The Devil's Dictionary	1784	located	100
972	The Devil's Dictionary	1785	located	100
972	The Devil's Dictionary	1786	located	100
972	The Devil's Dictionary	1787	located	100
972	The Devil's Dictionary	1788	located	100
972	The Devil's Dictionary	1789	located	100
972	The Devil's Dictionary	1790	located	100
972	The Devil's Dictionary	1791	located	100
972	The Devil's Dictionary	1792	located	100
972	The Devil's Dictionary	1793	located	100
972	The Devil's Dictionary	1794	located	100
972	The Devil's Dictionary	1795	located	100
972	The Devil's Dictionary	1796	located	100
972	The Devil's Dictionary	1797	no-shingle-match	
972	The Devil's Dictionary	1798	located	100
972	The Devil's Dictionary	1799	located	100
972	The Devil's Dictionary	1800	located	98
972	The Devil's Dictionary	1801	located	100
972	The Devil's Dictionary	1802	located	100
972	The Devil's Dictionary	1803	located	100
972	The Devil's Dictionary	1804	below-threshold	50
374	Fantastic Fables	1760	no-shingle-match	
374	Fantastic Fables	1761	no-shingle-match	
374	Fantastic Fables	1762	no-shingle-match	
374	Fantastic Fables	1763	no-shingle-match	
374	Fantastic Fables	1764	no-shingle-match	
374	Fantastic Fables	1765	no-shingle-match	
374	Fantastic Fables	1766	no-shingle-match	
374	Fantastic Fables	1767	no-shingle-match	
374	Fantastic Fables	1768	no-shingle-match	
374	Fantastic Fables	1769	no-shingle-match	
374	Fantastic Fables	1770	no-shingle-match	
374	Fantastic Fables	1771	no-shingle-match	
374	Fantastic Fables	1772	no-shingle-match	
374	Fantastic Fables	1773	no-shingle-match	
374	Fantastic Fables	1774	no-shingle-match	
374	Fantastic Fables	1775	no-shingle-match	
374	Fantastic Fables	1776	no-shingle-match	
374	Fantastic Fables	1777	no-shingle-match	
374	Fantastic Fables	1778	no-shingle-match	
374	Fantastic Fables	1779	no-shingle-match	
374	Fantastic Fables	1780	below-threshold	47
374	Fantastic Fables	1781	no-shingle-match	
374	Fantastic Fables	1782	no-shingle-match	
374	Fantastic Fables	1783	no-shingle-match	
374	Fantastic Fables	1784	no-shingle-match	
374	Fantastic Fables	1785	no-shingle-match	
374	Fantastic Fables	1786	no-shingle-match	
374	Fantastic Fables	1787	no-shingle-match	
374	Fantastic Fables	1788	no-shingle-match	
374	Fantastic Fables	1789	no-shingle-match	
374	Fantastic Fables	1790	no-shingle-match	
374	Fantastic Fables	1791	no-shingle-match	
374	Fantastic Fables	1792	no-shingle-match	
374	Fantastic Fables	1793	no-shingle-match	
374	Fantastic Fables	1794	no-shingle-match	
374	Fantastic Fables	1795	no-shingle-match	
374	Fantastic Fables	1796	no-shingle-match	
374	Fantastic Fables	1797	no-shingle-match	
374	Fantastic Fables	1798	no-shingle-match	
374	Fantastic Fables	1799	no-shingle-match	
374	Fantastic Fables	1800	no-shingle-match	
374	Fantastic Fables	1801	no-shingle-match	
374	Fantastic Fables	1802	below-threshold	46
374	Fantastic Fables	1803	no-shingle-match	
374	Fantastic Fables	1804	no-shingle-match	
574	Poems of William Blake	38324	below-threshold	59
574	Poems of William Blake	38325	no-shingle-match	
574	Poems of William Blake	38326	no-shingle-match	
574	Poems of William Blake	38327	no-shingle-match	
574	Poems of William Blake	38328	no-shingle-match	
574	Poems of William Blake	38329	located	99
574	Poems of William Blake	38330	no-shingle-match	
574	Poems of William Blake	38331	no-shingle-match	
574	Poems of William Blake	38332	below-threshold	54
574	Poems of William Blake	38333	located	100
574	Poems of William Blake	38334	no-shingle-match	
574	Poems of William Blake	38335	no-shingle-match	
574	Poems of William Blake	38336	no-shingle-match	
574	Poems of William Blake	38337	no-shingle-match	
574	Poems of William Blake	38338	below-threshold	48
574	Poems of William Blake	38339	no-shingle-match	
574	Poems of William Blake	38340	no-shingle-match	
574	Poems of William Blake	38341	no-shingle-match	
574	Poems of William Blake	38342	no-shingle-match	
574	Poems of William Blake	38343	no-shingle-match	
574	Poems of William Blake	38344	no-shingle-match	
574	Poems of William Blake	38345	no-shingle-match	
574	Poems of William Blake	38346	no-shingle-match	
574	Poems of William Blake	38347	located	100
574	Poems of William Blake	38348	below-threshold	48
574	Poems of William Blake	38349	no-shingle-match	
574	Poems of William Blake	38350	below-threshold	52
574	Poems of William Blake	38351	located	100
574	Poems of William Blake	38352	below-threshold	54
574	Poems of William Blake	38353	no-shingle-match	
574	Poems of William Blake	38354	no-shingle-match	
574	Poems of William Blake	38355	no-shingle-match	
574	Poems of William Blake	38356	no-shingle-match	
574	Poems of William Blake	38357	located	100
574	Poems of William Blake	38358	no-shingle-match	
574	Poems of William Blake	38359	no-shingle-match	
574	Poems of William Blake	38360	below-threshold	71
574	Poems of William Blake	38361	below-threshold	48
574	Poems of William Blake	38362	no-shingle-match	
574	Poems of William Blake	38363	no-shingle-match	
574	Poems of William Blake	38364	no-shingle-match	
574	Poems of William Blake	38365	no-shingle-match	
574	Poems of William Blake	38366	no-shingle-match	
574	Poems of William Blake	38367	no-shingle-match	
145	Middlemarch	13445	below-threshold	62
145	Middlemarch	13446	below-threshold	58
145	Middlemarch	13447	below-threshold	55
145	Middlemarch	13448	no-shingle-match	
145	Middlemarch	13449	below-threshold	53
145	Middlemarch	13450	no-shingle-match	
145	Middlemarch	13451	below-threshold	56
145	Middlemarch	13452	below-threshold	53
145	Middlemarch	13453	below-threshold	58
145	Middlemarch	13454	below-threshold	89
145	Middlemarch	13455	below-threshold	53
145	Middlemarch	13456	below-threshold	61
145	Middlemarch	13457	below-threshold	52
145	Middlemarch	13458	below-threshold	52
145	Middlemarch	13459	located	100
145	Middlemarch	13460	located	100
145	Middlemarch	13461	located	100
145	Middlemarch	13462	below-threshold	49
145	Middlemarch	13463	located	97
145	Middlemarch	13464	below-threshold	50
145	Middlemarch	13465	below-threshold	52
145	Middlemarch	13466	no-shingle-match	
145	Middlemarch	13467	below-threshold	50
145	Middlemarch	13468	below-threshold	52
145	Middlemarch	13469	below-threshold	50
145	Middlemarch	13470	below-threshold	53
145	Middlemarch	13471	below-threshold	51
145	Middlemarch	13472	below-threshold	50
145	Middlemarch	13473	located	100
145	Middlemarch	13474	below-threshold	53
145	Middlemarch	13475	located	100
145	Middlemarch	13476	below-threshold	57
145	Middlemarch	13477	below-threshold	55
145	Middlemarch	13478	below-threshold	54
145	Middlemarch	13479	below-threshold	50
145	Middlemarch	13480	below-threshold	53
145	Middlemarch	13481	below-threshold	50
145	Middlemarch	13482	below-threshold	50
145	Middlemarch	13483	located	100
145	Middlemarch	13484	below-threshold	59
145	Middlemarch	13485	below-threshold	51
145	Middlemarch	13486	no-shingle-match	
507	Adam Bede	13445	below-threshold	66
507	Adam Bede	13446	located	100
507	Adam Bede	13447	no-shingle-match	
507	Adam Bede	13448	below-threshold	51
507	Adam Bede	13449	below-threshold	51
507	Adam Bede	13450	below-threshold	51
507	Adam Bede	13451	below-threshold	51
507	Adam Bede	13452	below-threshold	51
507	Adam Bede	13453	below-threshold	58
507	Adam Bede	13454	below-threshold	52
507	Adam Bede	13455	below-threshold	54
507	Adam Bede	13456	below-threshold	69
507	Adam Bede	13457	below-threshold	81
507	Adam Bede	13458	below-threshold	53
507	Adam Bede	13459	below-threshold	49
507	Adam Bede	13460	no-shingle-match	
507	Adam Bede	13461	below-threshold	50
507	Adam Bede	13462	below-threshold	49
507	Adam Bede	13463	below-threshold	49
507	Adam Bede	13464	below-threshold	51
507	Adam Bede	13465	below-threshold	49
507	Adam Bede	13466	located	100
507	Adam Bede	13467	below-threshold	55
507	Adam Bede	13468	below-threshold	60
507	Adam Bede	13469	below-threshold	53
507	Adam Bede	13470	located	100
507	Adam Bede	13471	below-threshold	56
507	Adam Bede	13472	below-threshold	52
507	Adam Bede	13473	below-threshold	55
507	Adam Bede	13474	below-threshold	53
507	Adam Bede	13475	below-threshold	57
507	Adam Bede	13476	below-threshold	51
507	Adam Bede	13477	below-threshold	53
507	Adam Bede	13478	below-threshold	58
507	Adam Bede	13479	located	100
507	Adam Bede	13480	below-threshold	53
507	Adam Bede	13481	located	100
507	Adam Bede	13482	no-shingle-match	
507	Adam Bede	13483	below-threshold	50
507	Adam Bede	13484	below-threshold	52
507	Adam Bede	13485	below-threshold	53
507	Adam Bede	13486	no-shingle-match	
550	Silas Marner	13445	below-threshold	62
550	Silas Marner	13446	no-shingle-match	
550	Silas Marner	13447	no-shingle-match	
550	Silas Marner	13448	no-shingle-match	
550	Silas Marner	13449	below-threshold	50
550	Silas Marner	13450	no-shingle-match	
550	Silas Marner	13451	no-shingle-match	
550	Silas Marner	13452	below-threshold	53
550	Silas Marner	13453	no-shingle-match	
550	Silas Marner	13454	below-threshold	51
550	Silas Marner	13455	below-threshold	63
550	Silas Marner	13456	below-threshold	57
550	Silas Marner	13457	below-threshold	53
550	Silas Marner	13458	below-threshold	55
550	Silas Marner	13459	below-threshold	47
550	Silas Marner	13460	no-shingle-match	
550	Silas Marner	13461	no-shingle-match	
550	Silas Marner	13462	no-shingle-match	
550	Silas Marner	13463	below-threshold	50
550	Silas Marner	13464	no-shingle-match	
550	Silas Marner	13465	no-shingle-match	
550	Silas Marner	13466	no-shingle-match	
550	Silas Marner	13467	no-shingle-match	
550	Silas Marner	13468	below-threshold	54
550	Silas Marner	13469	below-threshold	51
550	Silas Marner	13470	below-threshold	57
550	Silas Marner	13471	no-shingle-match	
550	Silas Marner	13472	below-threshold	49
550	Silas Marner	13473	no-shingle-match	
550	Silas Marner	13474	located	100
550	Silas Marner	13475	below-threshold	55
550	Silas Marner	13476	no-shingle-match	
550	Silas Marner	13477	no-shingle-match	
550	Silas Marner	13478	below-threshold	54
550	Silas Marner	13479	below-threshold	51
550	Silas Marner	13480	below-threshold	50
550	Silas Marner	13481	no-shingle-match	
550	Silas Marner	13482	below-threshold	51
550	Silas Marner	13483	no-shingle-match	
550	Silas Marner	13484	below-threshold	56
550	Silas Marner	13485	below-threshold	52
550	Silas Marner	13486	no-shingle-match	
6688	The Mill on the Floss	13445	below-threshold	72
6688	The Mill on the Floss	13446	no-shingle-match	
6688	The Mill on the Floss	13447	no-shingle-match	
6688	The Mill on the Floss	13448	no-shingle-match	
6688	The Mill on the Floss	13449	below-threshold	53
6688	The Mill on the Floss	13450	no-shingle-match	
6688	The Mill on the Floss	13451	below-threshold	55
6688	The Mill on the Floss	13452	no-shingle-match	
6688	The Mill on the Floss	13453	below-threshold	60
6688	The Mill on the Floss	13454	below-threshold	51
6688	The Mill on the Floss	13455	located	100
6688	The Mill on the Floss	13456	below-threshold	64
6688	The Mill on the Floss	13457	below-threshold	51
6688	The Mill on the Floss	13458	below-threshold	52
6688	The Mill on the Floss	13459	below-threshold	50
6688	The Mill on the Floss	13460	no-shingle-match	
6688	The Mill on the Floss	13461	no-shingle-match	
6688	The Mill on the Floss	13462	located	100
6688	The Mill on the Floss	13463	below-threshold	50
6688	The Mill on the Floss	13464	located	100
6688	The Mill on the Floss	13465	below-threshold	48
6688	The Mill on the Floss	13466	no-shingle-match	
6688	The Mill on the Floss	13467	below-threshold	52
6688	The Mill on the Floss	13468	below-threshold	54
6688	The Mill on the Floss	13469	below-threshold	51
6688	The Mill on the Floss	13470	below-threshold	60
6688	The Mill on the Floss	13471	below-threshold	53
6688	The Mill on the Floss	13472	located	100
6688	The Mill on the Floss	13473	below-threshold	48
6688	The Mill on the Floss	13474	below-threshold	56
6688	The Mill on the Floss	13475	below-threshold	60
6688	The Mill on the Floss	13476	below-threshold	56
6688	The Mill on the Floss	13477	located	100
6688	The Mill on the Floss	13478	below-threshold	52
6688	The Mill on the Floss	13479	below-threshold	51
6688	The Mill on the Floss	13480	located	100
6688	The Mill on the Floss	13481	no-shingle-match	
6688	The Mill on the Floss	13482	below-threshold	50
6688	The Mill on the Floss	13483	below-threshold	51
6688	The Mill on the Floss	13484	below-threshold	51
6688	The Mill on the Floss	13485	below-threshold	50
6688	The Mill on the Floss	13486	located	100
98	A Tale of Two Cities	6370	below-threshold	56
98	A Tale of Two Cities	6371	below-threshold	50
98	A Tale of Two Cities	6372	no-shingle-match	
98	A Tale of Two Cities	6373	below-threshold	56
98	A Tale of Two Cities	6374	below-threshold	58
98	A Tale of Two Cities	6375	below-threshold	53
98	A Tale of Two Cities	6376	below-threshold	49
98	A Tale of Two Cities	6377	below-threshold	54
98	A Tale of Two Cities	6378	below-threshold	51
98	A Tale of Two Cities	6379	below-threshold	46
98	A Tale of Two Cities	6380	below-threshold	49
98	A Tale of Two Cities	6381	no-shingle-match	
98	A Tale of Two Cities	6382	below-threshold	50
98	A Tale of Two Cities	6383	below-threshold	51
98	A Tale of Two Cities	6384	no-shingle-match	
98	A Tale of Two Cities	6385	below-threshold	57
98	A Tale of Two Cities	6386	below-threshold	50
98	A Tale of Two Cities	6387	below-threshold	48
98	A Tale of Two Cities	6388	no-shingle-match	
98	A Tale of Two Cities	6389	no-shingle-match	
98	A Tale of Two Cities	6390	located	100
98	A Tale of Two Cities	6391	no-shingle-match	
98	A Tale of Two Cities	6392	below-threshold	51
98	A Tale of Two Cities	6393	no-shingle-match	
98	A Tale of Two Cities	6394	no-shingle-match	
98	A Tale of Two Cities	6395	below-threshold	57
98	A Tale of Two Cities	6396	below-threshold	50
98	A Tale of Two Cities	6397	below-threshold	49
98	A Tale of Two Cities	6398	below-threshold	48
98	A Tale of Two Cities	6399	located	100
98	A Tale of Two Cities	6400	below-threshold	47
98	A Tale of Two Cities	6401	below-threshold	54
98	A Tale of Two Cities	6402	below-threshold	52
98	A Tale of Two Cities	6403	below-threshold	58
98	A Tale of Two Cities	6404	no-shingle-match	
98	A Tale of Two Cities	6405	located	100
98	A Tale of Two Cities	6406	below-threshold	49
98	A Tale of Two Cities	6407	below-threshold	67
98	A Tale of Two Cities	6408	no-shingle-match	
98	A Tale of Two Cities	6409	below-threshold	52
98	A Tale of Two Cities	6410	below-threshold	50
98	A Tale of Two Cities	6411	located	100
766	David Copperfield	6370	below-threshold	60
766	David Copperfield	6371	below-threshold	55
766	David Copperfield	6372	below-threshold	51
766	David Copperfield	6373	below-threshold	57
766	David Copperfield	6374	below-threshold	58
766	David Copperfield	6375	below-threshold	55
766	David Copperfield	6376	below-threshold	48
766	David Copperfield	6377	below-threshold	53
766	David Copperfield	6378	located	98
766	David Copperfield	6379	below-threshold	47
766	David Copperfield	6380	below-threshold	91
766	David Copperfield	6381	below-threshold	58
766	David Copperfield	6382	below-threshold	51
766	David Copperfield	6383	below-threshold	52
766	David Copperfield	6384	no-shingle-match	
766	David Copperfield	6385	below-threshold	56
766	David Copperfield	6386	below-threshold	51
766	David Copperfield	6387	no-shingle-match	
766	David Copperfield	6388	below-threshold	58
766	David Copperfield	6389	below-threshold	56
766	David Copperfield	6390	below-threshold	62
766	David Copperfield	6391	below-threshold	65
766	David Copperfield	6392	below-threshold	51
766	David Copperfield	6393	below-threshold	59
766	David Copperfield	6394	no-shingle-match	
766	David Copperfield	6395	located	100
766	David Copperfield	6396	below-threshold	51
766	David Copperfield	6397	below-threshold	52
766	David Copperfield	6398	below-threshold	48
766	David Copperfield	6399	below-threshold	50
766	David Copperfield	6400	below-threshold	51
766	David Copperfield	6401	below-threshold	58
766	David Copperfield	6402	below-threshold	51
766	David Copperfield	6403	located	100
766	David Copperfield	6404	below-threshold	56
766	David Copperfield	6405	below-threshold	48
766	David Copperfield	6406	located	100
766	David Copperfield	6407	below-threshold	58
766	David Copperfield	6408	located	100
766	David Copperfield	6409	no-shingle-match	
766	David Copperfield	6410	below-threshold	50
766	David Copperfield	6411	below-threshold	52
1400	Great Expectations	6370	below-threshold	63
1400	Great Expectations	6371	below-threshold	56
1400	Great Expectations	6372	below-threshold	51
1400	Great Expectations	6373	below-threshold	55
1400	Great Expectations	6374	below-threshold	56
1400	Great Expectations	6375	below-threshold	51
1400	Great Expectations	6376	below-threshold	49
1400	Great Expectations	6377	located	98
1400	Great Expectations	6378	below-threshold	50
1400	Great Expectations	6379	no-shingle-match	
1400	Great Expectations	6380	below-threshold	49
1400	Great Expectations	6381	no-shingle-match	
1400	Great Expectations	6382	below-threshold	49
1400	Great Expectations	6383	below-threshold	49
1400	Great Expectations	6384	no-shingle-match	
1400	Great Expectations	6385	below-threshold	56
1400	Great Expectations	6386	below-threshold	53
1400	Great Expectations	6387	no-shingle-match	
1400	Great Expectations	6388	below-threshold	60
1400	Great Expectations	6389	below-threshold	56
1400	Great Expectations	6390	below-threshold	62
1400	Great Expectations	6391	no-shingle-match	
1400	Great Expectations	6392	below-threshold	51
1400	Great Expectations	6393	no-shingle-match	
1400	Great Expectations	6394	no-shingle-match	
1400	Great Expectations	6395	no-shingle-match	
1400	Great Expectations	6396	located	98
1400	Great Expectations	6397	below-threshold	54
1400	Great Expectations	6398	located	99
1400	Great Expectations	6399	below-threshold	49
1400	Great Expectations	6400	below-threshold	50
1400	Great Expectations	6401	below-threshold	50
1400	Great Expectations	6402	below-threshold	52
1400	Great Expectations	6403	below-threshold	52
1400	Great Expectations	6404	no-shingle-match	
1400	Great Expectations	6405	below-threshold	49
1400	Great Expectations	6406	below-threshold	47
1400	Great Expectations	6407	below-threshold	60
1400	Great Expectations	6408	no-shingle-match	
1400	Great Expectations	6409	no-shingle-match	
1400	Great Expectations	6410	below-threshold	50
1400	Great Expectations	6411	below-threshold	51
580	The Pickwick Papers	6370	below-threshold	61
580	The Pickwick Papers	6371	located	100
580	The Pickwick Papers	6372	below-threshold	52
580	The Pickwick Papers	6373	below-threshold	56
580	The Pickwick Papers	6374	below-threshold	56
580	The Pickwick Papers	6375	below-threshold	55
580	The Pickwick Papers	6376	below-threshold	82
580	The Pickwick Papers	6377	below-threshold	52
580	The Pickwick Papers	6378	below-threshold	48
580	The Pickwick Papers	6379	no-shingle-match	
580	The Pickwick Papers	6380	below-threshold	50
580	The Pickwick Papers	6381	below-threshold	56
580	The Pickwick Papers	6382	below-threshold	51
580	The Pickwick Papers	6383	below-threshold	50
580	The Pickwick Papers	6384	no-shingle-match	
580	The Pickwick Papers	6385	below-threshold	57
580	The Pickwick Papers	6386	below-threshold	51
580	The Pickwick Papers	6387	below-threshold	53
580	The Pickwick Papers	6388	no-shingle-match	
580	The Pickwick Papers	6389	below-threshold	54
580	The Pickwick Papers	6390	below-threshold	62
580	The Pickwick Papers	6391	no-shingle-match	
580	The Pickwick Papers	6392	below-threshold	49
580	The Pickwick Papers	6393	below-threshold	51
580	The Pickwick Papers	6394	no-shingle-match	
580	The Pickwick Papers	6395	below-threshold	54
580	The Pickwick Papers	6396	below-threshold	51
580	The Pickwick Papers	6397	below-threshold	51
580	The Pickwick Papers	6398	no-shingle-match	
580	The Pickwick Papers	6399	below-threshold	50
580	The Pickwick Papers	6400	located	98
580	The Pickwick Papers	6401	no-shingle-match	
580	The Pickwick Papers	6402	below-threshold	50
580	The Pickwick Papers	6403	below-threshold	80
580	The Pickwick Papers	6404	no-shingle-match	
580	The Pickwick Papers	6405	below-threshold	54
580	The Pickwick Papers	6406	below-threshold	48
580	The Pickwick Papers	6407	below-threshold	63
580	The Pickwick Papers	6408	no-shingle-match	
580	The Pickwick Papers	6409	located	100
580	The Pickwick Papers	6410	located	100
580	The Pickwick Papers	6411	below-threshold	50
21700	Don Juan	24247	below-threshold	51
