pg_id	work	corpus_line	verdict	score
2698	A Mortal Antipathy	28865	below-threshold	54
2698	A Mortal Antipathy	28866	below-threshold	48
2698	A Mortal Antipathy	28867	below-threshold	52
2698	A Mortal Antipathy	28868	no-shingle-match	
2698	A Mortal Antipathy	28869	no-shingle-match	
2698	A Mortal Antipathy	28870	no-shingle-match	
18545	A Mummer's Tale	1982	below-threshold	48
18545	A Mummer's Tale	1983	below-threshold	47
18545	A Mummer's Tale	1984	no-shingle-match	
18545	A Mummer's Tale	1985	no-shingle-match	
18545	A Mummer's Tale	1986	below-threshold	52
18545	A Mummer's Tale	1987	below-threshold	51
18545	A Mummer's Tale	1988	below-threshold	49
18545	A Mummer's Tale	1989	below-threshold	48
18545	A Mummer's Tale	1990	no-shingle-match	
18545	A Mummer's Tale	1991	below-threshold	51
18545	A Mummer's Tale	1992	below-threshold	57
18545	A Mummer's Tale	1993	no-shingle-match	
18545	A Mummer's Tale	1994	below-threshold	52
18545	A Mummer's Tale	1995	no-shingle-match	
18545	A Mummer's Tale	1996	no-shingle-match	
18545	A Mummer's Tale	1997	no-shingle-match	
18545	A Mummer's Tale	1998	below-threshold	55
18545	A Mummer's Tale	1999	below-threshold	52
18545	A Mummer's Tale	2000	below-threshold	52
18545	A Mummer's Tale	2001	below-threshold	67
18545	A Mummer's Tale	2002	below-threshold	53
18545	A Mummer's Tale	2003	no-shingle-match	
18545	A Mummer's Tale	2004	below-threshold	48
18545	A Mummer's Tale	2005	below-threshold	55
18545	A Mummer's Tale	2006	no-shingle-match	
18545	A Mummer's Tale	2007	below-threshold	55
18545	A Mummer's Tale	2008	below-threshold	51
18545	A Mummer's Tale	2009	below-threshold	59
18545	A Mummer's Tale	2010	no-shingle-match	
18545	A Mummer's Tale	2011	below-threshold	51
18545	A Mummer's Tale	2012	below-threshold	52
15221	A New Conscience and an Ancient Evil	17607	below-threshold	48
15221	A New Conscience and an Ancient Evil	17608	below-threshold	50
15221	A New Conscience and an Ancient Evil	17609	no-shingle-match	
15221	A New Conscience and an Ancient Evil	17610	below-threshold	49
15221	A New Conscience and an Ancient Evil	17611	below-threshold	53
15221	A New Conscience and an Ancient Evil	17612	below-threshold	50
15221	A New Conscience and an Ancient Evil	17613	below-threshold	51
15221	A New Conscience and an Ancient Evil	17614	no-shingle-match	
224	A Pair of Blue Eyes	36117	below-threshold	51
224	A Pair of Blue Eyes	36118	below-threshold	46
224	A Pair of Blue Eyes	36119	no-shingle-match	
224	A Pair of Blue Eyes	36120	no-shingle-match	
224	A Pair of Blue Eyes	36121	below-threshold	50
67604	A Peep Into the Past	26265	below-threshold	52
67604	A Peep Into the Past	26266	no-shingle-match	
67604	A Peep Into the Past	26267	no-shingle-match	
67604	A Peep Into the Past	26268	no-shingle-match	
67604	A Peep Into the Past	26269	no-shingle-match	
687	A Personal Record	21279	below-threshold	48
687	A Personal Record	21280	no-shingle-match	
687	A Personal Record	21281	no-shingle-match	
687	A Personal Record	21282	below-threshold	50
687	A Personal Record	21283	no-shingle-match	
687	A Personal Record	21284	below-threshold	53
687	A Personal Record	21285	no-shingle-match	
687	A Personal Record	21286	below-threshold	51
687	A Personal Record	21287	below-threshold	52
35630	A Philosophical Dictionary, Volume 10	37721	below-threshold	54
35630	A Philosophical Dictionary, Volume 10	37722	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37723	below-threshold	77
35630	A Philosophical Dictionary, Volume 10	37724	below-threshold	52
35630	A Philosophical Dictionary, Volume 10	37725	below-threshold	53
35630	A Philosophical Dictionary, Volume 10	37726	below-threshold	47
35630	A Philosophical Dictionary, Volume 10	37727	below-threshold	63
35630	A Philosophical Dictionary, Volume 10	37728	below-threshold	55
35630	A Philosophical Dictionary, Volume 10	37729	below-threshold	49
35630	A Philosophical Dictionary, Volume 10	37730	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37731	below-threshold	58
35630	A Philosophical Dictionary, Volume 10	37732	below-threshold	52
35630	A Philosophical Dictionary, Volume 10	37733	below-threshold	51
35630	A Philosophical Dictionary, Volume 10	37734	below-threshold	54
35630	A Philosophical Dictionary, Volume 10	37735	below-threshold	77
35630	A Philosophical Dictionary, Volume 10	37736	below-threshold	49
35630	A Philosophical Dictionary, Volume 10	37737	below-threshold	55
35630	A Philosophical Dictionary, Volume 10	37738	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37739	located	100
35630	A Philosophical Dictionary, Volume 10	37740	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37741	below-threshold	47
35630	A Philosophical Dictionary, Volume 10	37742	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37743	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37744	below-threshold	65
35630	A Philosophical Dictionary, Volume 10	37745	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37746	below-threshold	60
35630	A Philosophical Dictionary, Volume 10	37747	below-threshold	56
35630	A Philosophical Dictionary, Volume 10	37748	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37749	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37750	below-threshold	54
35630	A Philosophical Dictionary, Volume 10	37751	below-threshold	57
35630	A Philosophical Dictionary, Volume 10	37752	below-threshold	53
35630	A Philosophical Dictionary, Volume 10	37753	below-threshold	75
35630	A Philosophical Dictionary, Volume 10	37754	below-threshold	56
35630	A Philosophical Dictionary, Volume 10	37755	below-threshold	54
35630	A Philosophical Dictionary, Volume 10	37756	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37757	no-shingle-match	
35630	A Philosophical Dictionary, Volume 10	37758	below-threshold	53
35630	A Philosophical Dictionary, Volume 10	37759	below-threshold	56
48442	A Pioneer Mother	14694	no-shingle-match	
48442	A Pioneer Mother	14695	no-shingle-match	
48442	A Pioneer Mother	14696	below-threshold	48
48442	A Pioneer Mother	14697	no-shingle-match	
20257	A Political Romance	23455	no-shingle-match	
20257	A Political Romance	23456	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17359	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17360	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17361	below-threshold	48
4217	A Portrait of the Artist as a Young Man	17362	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17363	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17364	below-threshold	48
4217	A Portrait of the Artist as a Young Man	17365	below-threshold	56
4217	A Portrait of the Artist as a Young Man	17366	below-threshold	49
4217	A Portrait of the Artist as a Young Man	17367	below-threshold	63
4217	A Portrait of the Artist as a Young Man	17368	below-threshold	46
4217	A Portrait of the Artist as a Young Man	17369	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17370	below-threshold	51
4217	A Portrait of the Artist as a Young Man	17371	below-threshold	57
4217	A Portrait of the Artist as a Young Man	17372	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17373	below-threshold	55
4217	A Portrait of the Artist as a Young Man	17374	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17375	located	97
4217	A Portrait of the Artist as a Young Man	17376	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17377	below-threshold	52
4217	A Portrait of the Artist as a Young Man	17378	below-threshold	52
4217	A Portrait of the Artist as a Young Man	17379	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17380	located	100
4217	A Portrait of the Artist as a Young Man	17381	below-threshold	53
4217	A Portrait of the Artist as a Young Man	17382	below-threshold	52
4217	A Portrait of the Artist as a Young Man	17383	no-shingle-match	
4217	A Portrait of the Artist as a Young Man	17384	below-threshold	46
4217	A Portrait of the Artist as a Young Man	17385	below-threshold	58
4217	A Portrait of the Artist as a Young Man	17386	below-threshold	59
20125	A Preface to Politics	38013	no-shingle-match	
20125	A Preface to Politics	38014	no-shingle-match	
20125	A Preface to Politics	38015	no-shingle-match	
6985	A Prefect's Uncle	29187	below-threshold	50
6985	A Prefect's Uncle	29188	below-threshold	50
6985	A Prefect's Uncle	29189	below-threshold	53
36490	A Reconstructed Marriage	1805	no-shingle-match	
36490	A Reconstructed Marriage	1806	no-shingle-match	
36490	A Reconstructed Marriage	1807	no-shingle-match	
36490	A Reconstructed Marriage	1808	no-shingle-match	
36490	A Reconstructed Marriage	1809	no-shingle-match	
36490	A Reconstructed Marriage	1810	no-shingle-match	
36490	A Reconstructed Marriage	1811	no-shingle-match	
36490	A Reconstructed Marriage	1812	no-shingle-match	
36490	A Reconstructed Marriage	1813	no-shingle-match	
36490	A Reconstructed Marriage	1814	no-shingle-match	
36490	A Reconstructed Marriage	1815	no-shingle-match	
36490	A Reconstructed Marriage	1816	below-threshold	51
36490	A Reconstructed Marriage	1817	no-shingle-match	
36490	A Reconstructed Marriage	1818	no-shingle-match	
36490	A Reconstructed Marriage	1819	no-shingle-match	
36490	A Reconstructed Marriage	1820	no-shingle-match	
36490	A Reconstructed Marriage	1821	no-shingle-match	
36490	A Reconstructed Marriage	1822	no-shingle-match	
36490	A Reconstructed Marriage	1823	no-shingle-match	
36490	A Reconstructed Marriage	1824	no-shingle-match	
804	A Sentimental Journey Through France and Italy	23455	below-threshold	52
804	A Sentimental Journey Through France and Italy	23456	located	100
2305	A Set of Six	21279	below-threshold	50
2305	A Set of Six	21280	below-threshold	60
2305	A Set of Six	21281	no-shingle-match	
2305	A Set of Six	21282	below-threshold	50
2305	A Set of Six	21283	no-shingle-match	
2305	A Set of Six	21284	no-shingle-match	
2305	A Set of Six	21285	no-shingle-match	
2305	A Set of Six	21286	below-threshold	48
2305	A Set of Six	21287	below-threshold	52
29909	A Singer from the Sea	1805	no-shingle-match	
29909	A Singer from the Sea	1806	no-shingle-match	
29909	A Singer from the Sea	1807	below-threshold	52
29909	A Singer from the Sea	1808	no-shingle-match	
29909	A Singer from the Sea	1809	below-threshold	46
29909	A Singer from the Sea	1810	no-shingle-match	
29909	A Singer from the Sea	1811	no-shingle-match	
29909	A Singer from the Sea	1812	below-threshold	53
29909	A Singer from the Sea	1813	below-threshold	54
29909	A Singer from the Sea	1814	below-threshold	82
29909	A Singer from the Sea	1815	no-shingle-match	
29909	A Singer from the Sea	1816	below-threshold	59
29909	A Singer from the Sea	1817	no-shingle-match	
29909	A Singer from the Sea	1818	below-threshold	54
29909	A Singer from the Sea	1819	no-shingle-match	
29909	A Singer from the Sea	1820	below-threshold	52
29909	A Singer from the Sea	1821	below-threshold	49
29909	A Singer from the Sea	1822	no-shingle-match	
29909	A Singer from the Sea	1823	below-threshold	54
29909	A Singer from the Sea	1824	below-threshold	47
5661	A Son of the Gods, and A Horseman in the Sky	1760	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1761	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1762	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1763	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1764	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1765	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1766	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1767	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1768	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1769	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1770	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1771	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1772	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1773	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1774	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1775	below-threshold	55
5661	A Son of the Gods, and A Horseman in the Sky	1776	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1777	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1778	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1779	below-threshold	48
5661	A Son of the Gods, and A Horseman in the Sky	1780	below-threshold	47
5661	A Son of the Gods, and A Horseman in the Sky	1781	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1782	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1783	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1784	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1785	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1786	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1787	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1788	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1789	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1790	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1791	below-threshold	59
5661	A Son of the Gods, and A Horseman in the Sky	1792	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1793	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1794	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1795	below-threshold	48
5661	A Son of the Gods, and A Horseman in the Sky	1796	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1797	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1798	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1799	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1800	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1801	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1802	no-shingle-match	
5661	A Son of the Gods, and A Horseman in the Sky	1803	below-threshold	50
5661	A Son of the Gods, and A Horseman in the Sky	1804	below-threshold	53
28791	A Son of the Middle Border	14694	no-shingle-match	
28791	A Son of the Middle Border	14695	no-shingle-match	
28791	A Son of the Middle Border	14696	no-shingle-match	
28791	A Son of the Middle Border	14697	no-shingle-match	
66890	A Square Deal	35902	below-threshold	58
66890	A Square Deal	35903	no-shingle-match	
66890	A Square Deal	35904	below-threshold	52
66890	A Square Deal	35905	below-threshold	47
66890	A Square Deal	35906	below-threshold	45
66890	A Square Deal	35907	no-shingle-match	
66890	A Square Deal	35908	below-threshold	55
66890	A Square Deal	35909	below-threshold	51
66890	A Square Deal	35910	no-shingle-match	
66890	A Square Deal	35911	located	92
66890	A Square Deal	35912	no-shingle-match	
66890	A Square Deal	35913	below-threshold	70
66890	A Square Deal	35914	no-shingle-match	
66890	A Square Deal	35915	below-threshold	55
66890	A Square Deal	35916	below-threshold	57
66890	A Square Deal	35917	no-shingle-match	
66890	A Square Deal	35918	below-threshold	54
66890	A Square Deal	35919	no-shingle-match	
66890	A Square Deal	35920	below-threshold	57
66890	A Square Deal	35921	below-threshold	50
66890	A Square Deal	35922	below-threshold	49
66890	A Square Deal	35923	below-threshold	57
66890	A Square Deal	35924	below-threshold	54
66890	A Square Deal	35925	located	100
66890	A Square Deal	35926	below-threshold	48
66890	A Square Deal	35927	located	95
66890	A Square Deal	35928	below-threshold	50
66890	A Square Deal	35929	no-shingle-match	
1403	A Start in Life	15778	below-threshold	60
1403	A Start in Life	15779	below-threshold	50
1403	A Start in Life	15780	no-shingle-match	
1403	A Start in Life	15781	below-threshold	52
1403	A Start in Life	15782	below-threshold	56
1403	A Start in Life	15783	no-shingle-match	
1403	A Start in Life	15784	no-shingle-match	
1403	A Start in Life	15785	no-shingle-match	
1403	A Start in Life	15786	below-threshold	54
1403	A Start in Life	15787	no-shingle-match	
1403	A Start in Life	15788	no-shingle-match	
1403	A Start in Life	15789	below-threshold	51
1403	A Start in Life	15790	below-threshold	50
1403	A Start in Life	15791	below-threshold	50
1403	A Start in Life	15792	below-threshold	52
1403	A Start in Life	15793	below-threshold	52
1403	A Start in Life	15794	below-threshold	48
1403	A Start in Life	15795	below-threshold	52
1403	A Start in Life	15796	no-shingle-match	
1403	A Start in Life	15797	below-threshold	49
1403	A Start in Life	15798	no-shingle-match	
1403	A Start in Life	15799	below-threshold	50
1403	A Start in Life	15800	below-threshold	50
1403	A Start in Life	15801	below-threshold	51
1403	A Start in Life	15802	below-threshold	53
54214	A Story of the Golden Age	17449	no-shingle-match	
54214	A Story of the Golden Age	17450	no-shingle-match	
54214	A Story of the Golden Age	17451	no-shingle-match	
54214	A Story of the Golden Age	17452	no-shingle-match	
54214	A Story of the Golden Age	17453	below-threshold	50
54214	A Story of the Golden Age	17454	below-threshold	48
54214	A Story of the Golden Age	17455	below-threshold	51
54214	A Story of the Golden Age	17456	below-threshold	48
54214	A Story of the Golden Age	17457	no-shingle-match	
54214	A Story of the Golden Age	17458	no-shingle-match	
54214	A Story of the Golden Age	17459	below-threshold	54
54214	A Story of the Golden Age	17460	no-shingle-match	
54214	A Story of the Golden Age	17461	below-threshold	45
54214	A Story of the Golden Age	17462	no-shingle-match	
54214	A Story of the Golden Age	17463	below-threshold	52
53995	A Study In Shadows	20525	below-threshold	47
53995	A Study In Shadows	20526	below-threshold	50
53995	A Study In Shadows	20527	no-shingle-match	
53995	A Study In Shadows	20528	below-threshold	50
53995	A Study In Shadows	20529	below-threshold	56
53995	A Study In Shadows	20530	below-threshold	48
53995	A Study In Shadows	20531	no-shingle-match	
53995	A Study In Shadows	20532	no-shingle-match	
53995	A Study In Shadows	20533	no-shingle-match	
53995	A Study In Shadows	20534	no-shingle-match	
53995	A Study In Shadows	20535	no-shingle-match	
53995	A Study In Shadows	20536	no-shingle-match	
53995	A Study In Shadows	20537	no-shingle-match	
53995	A Study In Shadows	20538	no-shingle-match	
53995	A Study In Shadows	20539	no-shingle-match	
53995	A Study In Shadows	20540	no-shingle-match	
53995	A Study In Shadows	20541	no-shingle-match	
53995	A Study In Shadows	20542	below-threshold	62
53995	A Study In Shadows	20543	no-shingle-match	
53995	A Study In Shadows	20544	below-threshold	48
53995	A Study In Shadows	20545	below-threshold	58
53995	A Study In Shadows	20546	below-threshold	48
53995	A Study In Shadows	20547	no-shingle-match	
53995	A Study In Shadows	20548	no-shingle-match	
53995	A Study In Shadows	20549	below-threshold	51
53995	A Study In Shadows	20550	below-threshold	48
53995	A Study In Shadows	20551	below-threshold	54
53995	A Study In Shadows	20552	below-threshold	49
53995	A Study In Shadows	20553	below-threshold	45
53995	A Study In Shadows	20554	below-threshold	49
53995	A Study In Shadows	20555	no-shingle-match	
244	A Study in Scarlet	3236	below-threshold	61
244	A Study in Scarlet	3237	no-shingle-match	
244	A Study in Scarlet	3238	no-shingle-match	
244	A Study in Scarlet	3239	below-threshold	46
244	A Study in Scarlet	3240	below-threshold	48
244	A Study in Scarlet	3241	below-threshold	49
244	A Study in Scarlet	3242	located	100
244	A Study in Scarlet	3243	below-threshold	50
244	A Study in Scarlet	3244	no-shingle-match	
244	A Study in Scarlet	3245	below-threshold	46
244	A Study in Scarlet	3246	no-shingle-match	
244	A Study in Scarlet	3247	located	100
244	A Study in Scarlet	3248	below-threshold	68
244	A Study in Scarlet	3249	below-threshold	89
244	A Study in Scarlet	3250	below-threshold	50
244	A Study in Scarlet	3251	below-threshold	49
244	A Study in Scarlet	3252	located	100
244	A Study in Scarlet	3253	no-shingle-match	
244	A Study in Scarlet	3254	no-shingle-match	
244	A Study in Scarlet	3255	located	92
244	A Study in Scarlet	3256	located	100
244	A Study in Scarlet	3257	no-shingle-match	
244	A Study in Scarlet	3258	below-threshold	52
244	A Study in Scarlet	3259	no-shingle-match	
244	A Study in Scarlet	3260	no-shingle-match	
244	A Study in Scarlet	3261	below-threshold	50
244	A Study in Scarlet	3262	below-threshold	48
244	A Study in Scarlet	3263	below-threshold	50
244	A Study in Scarlet	3264	below-threshold	50
98	A Tale of Two Cities	6370	below-threshold	56
98	A Tale of Two Cities	6371	below-threshold	50
98	A Tale of Two Cities	6372	no-shingle-match	
98	A Tale of Two Cities	6373	below-threshold	56
98	A Tale of Two Cities	6374	below-threshold	58
98	A Tale of Two Cities	6375	below-threshold	53
98	A Tale of Two Cities	6376	below-threshold	49
98	A Tale of Two Cities	6377	below-threshold	54
98	A Tale of Two Cities	6378	below-threshold	51
98	A Tale of Two Cities	6379	below-threshold	46
98	A Tale of Two Cities	6380	below-threshold	49
98	A Tale of Two Cities	6381	no-shingle-match	
98	A Tale of Two Cities	6382	below-threshold	50
98	A Tale of Two Cities	6383	below-threshold	51
98	A Tale of Two Cities	6384	no-shingle-match	
98	A Tale of Two Cities	6385	below-threshold	57
98	A Tale of Two Cities	6386	below-threshold	50
98	A Tale of Two Cities	6387	below-threshold	48
98	A Tale of Two Cities	6388	no-shingle-match	
98	A Tale of Two Cities	6389	no-shingle-match	
98	A Tale of Two Cities	6390	located	100
98	A Tale of Two Cities	6391	no-shingle-match	
98	A Tale of Two Cities	6392	below-threshold	51
98	A Tale of Two Cities	6393	no-shingle-match	
98	A Tale of Two Cities	6394	no-shingle-match	
98	A Tale of Two Cities	6395	below-threshold	57
98	A Tale of Two Cities	6396	below-threshold	50
98	A Tale of Two Cities	6397	below-threshold	49
98	A Tale of Two Cities	6398	below-threshold	48
98	A Tale of Two Cities	6399	located	100
98	A Tale of Two Cities	6400	below-threshold	47
98	A Tale of Two Cities	6401	below-threshold	54
98	A Tale of Two Cities	6402	below-threshold	52
98	A Tale of Two Cities	6403	below-threshold	58
98	A Tale of Two Cities	6404	no-shingle-match	
98	A Tale of Two Cities	6405	located	100
98	A Tale of Two Cities	6406	below-threshold	49
98	A Tale of Two Cities	6407	below-threshold	67
98	A Tale of Two Cities	6408	no-shingle-match	
98	A Tale of Two Cities	6409	below-threshold	52
98	A Tale of Two Cities	6410	below-threshold	50
98	A Tale of Two Cities	6411	located	100
4737	A Tale of a Tub	21099	below-threshold	58
4737	A Tale of a Tub	21100	below-threshold	55
4737	A Tale of a Tub	21101	no-shingle-match	
4737	A Tale of a Tub	21102	below-threshold	53
4737	A Tale of a Tub	21103	no-shingle-match	
4737	A Tale of a Tub	21104	below-threshold	53
4737	A Tale of a Tub	21105	below-threshold	49
4737	A Tale of a Tub	21106	below-threshold	52
4737	A Tale of a Tub	21107	no-shingle-match	
4737	A Tale of a Tub	21108	below-threshold	61
4737	A Tale of a Tub	21109	no-shingle-match	
4737	A Tale of a Tub	21110	no-shingle-match	
4737	A Tale of a Tub	21111	below-threshold	46
4737	A Tale of a Tub	21112	below-threshold	51
4737	A Tale of a Tub	21113	below-threshold	54
4737	A Tale of a Tub	21114	no-shingle-match	
4737	A Tale of a Tub	21115	below-threshold	50
4737	A Tale of a Tub	21116	below-threshold	47
4737	A Tale of a Tub	21117	below-threshold	51
4737	A Tale of a Tub	21118	below-threshold	63
4737	A Tale of a Tub	21119	no-shingle-match	
4737	A Tale of a Tub	21120	below-threshold	52
4737	A Tale of a Tub	21121	below-threshold	48
4737	A Tale of a Tub	21122	no-shingle-match	
4737	A Tale of a Tub	21123	no-shingle-match	
4737	A Tale of a Tub	21124	no-shingle-match	
4737	A Tale of a Tub	21125	below-threshold	47
4737	A Tale of a Tub	21126	below-threshold	53
4737	A Tale of a Tub	21127	below-threshold	49
4737	A Tale of a Tub	21128	below-threshold	51
4737	A Tale of a Tub	21129	below-threshold	53
4737	A Tale of a Tub	21130	below-threshold	61
29042	A Tangled Tale	23866	below-threshold	53
29042	A Tangled Tale	23867	below-threshold	52
29042	A Tangled Tale	23868	no-shingle-match	
29042	A Tangled Tale	23869	below-threshold	46
29042	A Tangled Tale	23870	below-threshold	56
29042	A Tangled Tale	23871	below-threshold	53
29042	A Tangled Tale	23872	below-threshold	50
29042	A Tangled Tale	23873	below-threshold	55
29042	A Tangled Tale	23874	no-shingle-match	
29042	A Tangled Tale	23875	no-shingle-match	
29042	A Tangled Tale	23876	no-shingle-match	
29042	A Tangled Tale	23877	no-shingle-match	
29042	A Tangled Tale	23878	no-shingle-match	
29042	A Tangled Tale	23879	no-shingle-match	
29042	A Tangled Tale	23880	no-shingle-match	
29042	A Tangled Tale	23881	below-threshold	54
29042	A Tangled Tale	23882	no-shingle-match	
29042	A Tangled Tale	23883	no-shingle-match	
29042	A Tangled Tale	23884	no-shingle-match	
29042	A Tangled Tale	23885	no-shingle-match	
29042	A Tangled Tale	23886	no-shingle-match	
29042	A Tangled Tale	23887	below-threshold	51
29042	A Tangled Tale	23888	no-shingle-match	
29042	A Tangled Tale	23889	no-shingle-match	
29042	A Tangled Tale	23890	below-threshold	56
29042	A Tangled Tale	23891	below-threshold	50
29042	A Tangled Tale	23892	below-threshold	51
29042	A Tangled Tale	23893	below-threshold	50
29042	A Tangled Tale	23894	below-threshold	49
29042	A Tangled Tale	23895	below-threshold	51
29042	A Tangled Tale	23896	below-threshold	49
29042	A Tangled Tale	23897	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20605	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20606	below-threshold	49
60749	A Thousand-Mile Walk to the Gulf	20607	below-threshold	46
60749	A Thousand-Mile Walk to the Gulf	20608	below-threshold	54
60749	A Thousand-Mile Walk to the Gulf	20609	below-threshold	58
60749	A Thousand-Mile Walk to the Gulf	20610	below-threshold	48
60749	A Thousand-Mile Walk to the Gulf	20611	below-threshold	60
60749	A Thousand-Mile Walk to the Gulf	20612	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20613	below-threshold	49
60749	A Thousand-Mile Walk to the Gulf	20614	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20615	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20616	below-threshold	50
60749	A Thousand-Mile Walk to the Gulf	20617	below-threshold	56
60749	A Thousand-Mile Walk to the Gulf	20618	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20619	below-threshold	50
60749	A Thousand-Mile Walk to the Gulf	20620	located	100
60749	A Thousand-Mile Walk to the Gulf	20621	no-shingle-match	
60749	A Thousand-Mile Walk to the Gulf	20622	below-threshold	50
119	A Tramp Abroad	25756	no-shingle-match	
119	A Tramp Abroad	25757	below-threshold	60
119	A Tramp Abroad	25758	no-shingle-match	
119	A Tramp Abroad	25759	below-threshold	56
119	A Tramp Abroad	25760	below-threshold	50
119	A Tramp Abroad	25761	no-shingle-match	
119	A Tramp Abroad	25762	below-threshold	54
119	A Tramp Abroad	25763	below-threshold	50
119	A Tramp Abroad	25764	below-threshold	59
119	A Tramp Abroad	25765	below-threshold	49
119	A Tramp Abroad	25766	below-threshold	54
119	A Tramp Abroad	25767	below-threshold	59
119	A Tramp Abroad	25768	below-threshold	53
119	A Tramp Abroad	25769	no-shingle-match	
119	A Tramp Abroad	25770	below-threshold	50
119	A Tramp Abroad	25771	below-threshold	55
119	A Tramp Abroad	25772	below-threshold	57
119	A Tramp Abroad	25773	below-threshold	55
119	A Tramp Abroad	25774	below-threshold	61
119	A Tramp Abroad	25775	below-threshold	53
119	A Tramp Abroad	25776	below-threshold	51
119	A Tramp Abroad	25777	below-threshold	54
119	A Tramp Abroad	25778	below-threshold	57
119	A Tramp Abroad	25779	below-threshold	61
119	A Tramp Abroad	25780	no-shingle-match	
119	A Tramp Abroad	25781	no-shingle-match	
119	A Tramp Abroad	25782	below-threshold	52
119	A Tramp Abroad	25783	no-shingle-match	
119	A Tramp Abroad	25784	no-shingle-match	
119	A Tramp Abroad	25785	below-threshold	53
119	A Tramp Abroad	25786	below-threshold	48
119	A Tramp Abroad	25787	below-threshold	52
119	A Tramp Abroad	25788	below-threshold	56
119	A Tramp Abroad	25789	below-threshold	48
119	A Tramp Abroad	25790	below-threshold	56
119	A Tramp Abroad	25791	below-threshold	50
119	A Tramp Abroad	25792	below-threshold	50
119	A Tramp Abroad	25793	below-threshold	56
119	A Tramp Abroad	25794	below-threshold	55
119	A Tramp Abroad	25795	below-threshold	51
119	A Tramp Abroad	25796	below-threshold	59
