author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
Charles Dickens	61193	Mr. Pickwick's Christmas	Mr-Pickwick-s-Christmas_61193	unavailable				
Charles Dickens	61668	Stories of Intellect	Stories-of-Intellect_61668	unavailable				
Charles Ives	3673	Essays Before a Sonata	Essays-Before-a-Sonata_3673	fetched		214951	cc6a7ccb4ce65725dacc1c89b283e6c854c9c5427ee361100be0dd00c35e4832	3673.txt
Charles Kendall Adams	9996	"'Tis Sixty Years Since"	Tis-Sixty-Years-Since_9996	unavailable				
Charles Kendall Adams	16542	"Imperialism" and "The Tracks of Our Forefathers"	Imperialism-and-The-Tracks-of-Our-Forefathers_16542	unavailable				
Charles Kendall Adams	36989	Some Phases of Sexual Morality and Church Discipline in Colonial New England	Some-Phases-of-Sexual-Morality-and-Church-Discipline-in-Colonial-New-England_36989	fetched		124835	2751b5122a347cb2a0592203c61b95f2668b0607574d8f3ad5954c37391cc52f	36989-8.txt
Charles Kendall Adams	48693	Notes on Railroad Accidents	Notes-on-Railroad-Accidents_48693	fetched		430313	47c782a44013b49b695a4d4e2a97d2858f43ef88d1d070925e216b53bf8635aa	48693-8.txt
Charles Kendall Adams	52766	A History of the United States	A-History-of-the-United-States_52766	fetched		1233439	0f35b90fbbbac84c27f4489d85d9df33d98d468d7b1733492ee0117ace4210d1	52766-0.txt
Charles Kendall Adams	54929	Christopher Columbus: His Life and His Work	Christopher-Columbus-His-Life-and-His-Work_54929	fetched		443620	08de80b3ad9b06a18a9596ce08f890d637421031d74ed5e9679dd5abd5ceb526	54929-0.txt
Charles Spurgeon	42518	Talks to Farmers	Talks-to-Farmers_42518	fetched		542694	de2b3e74868faa574ac33564460eda8c7fffa7b1965b8af29c0524fa8919af10	42518-8.txt
Charles Spurgeon	42558	The Art of Illustration	The-Art-of-Illustration_42558	fetched		285158	c3fd356ca456557ccac4e5af4ecca7d8024465df29edb41be19dd714825221ec	42558-8.txt
Charles Spurgeon	42657	Gleanings among the Sheaves	Gleanings-among-the-Sheaves_42657	fetched		219705	a7f81daa2c304b5e1e111d8b8a81daf8e5a439b7db02a698317b941c40b684d1	42657-8.txt
Charles Spurgeon	60669	Around the Wicket Gate	Around-the-Wicket-Gate_60669	unavailable				
Charles Stuart Calverley	4096	Verses and Translations	Verses-and-Translations_4096	fetched		150149	1bb1b4954f167c58f9f227039fdd0a4315880690f3b2e47be3a0af86865d8877	4096-0.txt
Charles Stuart Calverley	4739	Fly Leaves	Fly-Leaves_4739	fetched		100148	e55608c9605457398234b7522c16d57c77ca39ea4afae69dbbc73ea414687d86	4739-0.txt
Charles Stuart Calverley	48929	Backwoods Surgery & Medicine	Backwoods-Surgery-Medicine_48929	fetched		113909	2315c492f0cf59eebf16b44d4122cdcb7bc2282e31751c00e3ed705dbe638b1a	48929-0.txt
Charles Stuart Calverley	50021	An Irish Precursor of Dante	An-Irish-Precursor-of-Dante_50021	unavailable				
Christopher Morley	172	The Haunted Bookshop	The-Haunted-Bookshop_172	fetched		375241	d20aa2b66652946b2162cce5973667295c4c5c7d8443704e1a0a1adc2f0546cf	172.txt
Christopher Morley	1402	Where the Blue Begins	Where-the-Blue-Begins_1402	fetched		252170	5680896fff9985c60f5fa8b42f41b613129328eb33082e07e654403423e70da8	1402-0.txt
Christopher Morley	4249	In the Sweet Dry and Dry	In-the-Sweet-Dry-and-Dry_4249	fetched		177205	6d08081775214bf48a9884256a1844b5af84bb225e9184685821592c20a1673c	4249.txt
Christopher Morley	5311	Parnassus on Wheels	Parnassus-on-Wheels_5311	fetched		215361	26fa606a7f5e83c69aa120a525bd766960871e86aba79314db22d9fc26cf6b93	5311.txt
Christopher Morley	7208	Kathleen	Kathleen_7208	fetched		139302	1e44037e50164ab6c3e63f0e58145fbdd340f6911044bbd7e7135820618756bc	7208-0.txt
Christopher Morley	13694	Mince Pie	Mince-Pie_13694	fetched		320942	58297307a738db25263fc978eee8afa975d165fa7d74abff5d46943ef2c2e8ca	13694-8.txt
Christopher Morley	13739	Shandygaff	Shandygaff_13739	unavailable				
Christopher Morley	15794	Plum Pudding: Of Divers Ingredients, Discreetly Blended & Seasoned	Plum-Pudding-Of-Divers-Ingredients-Discreetly-Blended-Seasoned_15794	unavailable				
Christopher Morley	22699	Pipefuls	Pipefuls_22699	fetched		348815	c5b080ecb700ea56c1672102ccaa26681be4734a0c89cb73a89e258f6ec3ffc2	22699.txt
Christopher Morley	23196	Songs for a Little House	Songs-for-a-Little-House_23196	fetched		83939	388e28f8f427d3934ca6fb0308636b84715b93cf90d422ce2dfb8d3e4e4efb09	23196.txt
Christopher Morley	37852	Chimneysmoke	Chimneysmoke_37852	fetched		136979	d14d47aacb7deea6b607d4f4aef62d53fad4c02c20cc190fa04024e633923c77	37852.txt
Christopher Morley	51957	Tales from a Rolltop Desk	Tales-from-a-Rolltop-Desk_51957	fetched		343134	fea7fe7cbac7b4dbfaf2b3d184a4098c9cf09128b9f9977090418aa4870f47cf	51957-0.txt
Christopher Morley	51984	Thursday Evening: A Comedy in One Act	Thursday-Evening-A-Comedy-in-One-Act_51984	fetched		52848	a647a7642238f7e1bdf6bab38b9c71ba067154f4e76bd919c9a795cb3757b9ff	51984.txt
Christopher Morley	59614	Index of the Project Gutenberg Works of Christopher Morley	Index-of-the-Project-Gutenberg-Works-of-Christopher-Morley_59614	fetched		34019	078afd6eb702684ee2a6003df4780744aaeb5f5bdec523f195f2763b2dc918f5	59614-0.txt
Christopher Morley	66145	Religio Journalistici	Religio-Journalistici_66145	fetched		73173	04f3dbcfb6a154a02e4bbe7b7729e09adfe92193f0ad53b418f36742ad59425a	66145-0.txt
Christopher Morley	67188	The Powder of Sympathy	The-Powder-of-Sympathy_67188	fetched		455503	51755af9fa1b1434918d6c63d791fd0a458c8649e2b582c2f98d7b266ec2039b	67188-0.txt
Confucius	3330	The Analects of Confucius (from the Chinese Classics)	The-Analects-of-Confucius-from-the-Chinese-Classics_3330	fetched		186354	717cd5d679d45ee8f297dc55d9f81551679dd6a3786d74104431afc0347efcaa	3330.txt
Confucius	10056	Chinese Literature	Chinese-Literature_10056	unavailable				
Confucius	24055	The Sayings of Confucius	The-Sayings-of-Confucius_24055	fetched		195959	126f486b789c8ffae8e2ad28368bd8ebe12ec96b8b066d76ffd13e43bdd50a40	24055.txt
Confucius	33815	The Wisdom of Confucius	The-Wisdom-of-Confucius_33815	unavailable				
Confucius	46389	The Sayings of Confucius	The-Sayings-of-Confucius_46389	unavailable				
D.H. Lawrence	217	Sons and Lovers	Sons-and-Lovers_217	fetched		944144	87820b8a61a6e7a664020942c86538eafc8765afaceb05832bf808565f93b2b7	217-0.txt
D.H. Lawrence	4216	Touch and Go: A Play in Three Acts	Touch-and-Go-A-Play-in-Three-Acts_4216	unavailable				
D.H. Lawrence	4240	Women in Love	Women-in-Love_4240	fetched		1097028	67246b2d80c8d4bd4a935c35d7780663e86b3078cd8965decda868d60276cf71	4240-0.txt
D.H. Lawrence	4520	Aaron's Rod	Aaron-s-Rod_4520	fetched		677289	a0ebd9c0a8ce806e080f1eec9e9d4e64ac6d4f6866bb7fe1a4c046dbead043e6	4520-0.txt
D.H. Lawrence	6544	Aaron's Rod	Aaron-s-Rod_6544	unavailable				
D.H. Lawrence	6916	English Men of Letters: Coleridge	English-Men-of-Letters-Coleridge_6916	fetched		399559	7d1fe884c0f6c4402d6cd8ab321a4659e545b0d5b8b2fb002bfbf6163d380346	6916-0.txt
D.H. Lawrence	8914	England, My England	England-My-England_8914	fetched		385136	8aa8b9ce0993dc3c9b605d584148b9d74f4d04c4311efd2a9c2a5c8716784cac	8914-8.txt
D.H. Lawrence	9497	Twilight in Italy	Twilight-in-Italy_9497	fetched		343368	32514e060b1c8ef22c83c95e3244361920ad43d8cf1e2a624c9b9e5b32a17a21	9497-8.txt
D.H. Lawrence	9498	The Trespasser	The-Trespasser_9498	fetched		427869	0d0f249effa61a05f548bd398c4d96195193f60f02d0b124003e303b24151e3d	9498-8.txt
D.H. Lawrence	12142	Sterne	Sterne_12142	fetched		342353	b93812a0d4802cb669460b7d900fab63bab121ca370fbb1b8055a5e9ef4e9d5e	12142-8.txt
D.H. Lawrence	19838	Embankment at Night	Embankment-at-Night_19838	unavailable				
D.H. Lawrence	20654	Fantasia of the Unconscious	Fantasia-of-the-Unconscious_20654	fetched		385080	78ed2c088ba427cfbc2931229860baa1ee5715cbe32801d12f830d570ab7b1ec	20654.txt
D.H. Lawrence	22475	Tortoises	Tortoises_22475	fetched		40888	597bc87d330fea13fa3df0e6110e8ffd7fbff00cd23291f82cb48244d577db03	22475-8.txt
D.H. Lawrence	22477	Wintry Peacock	Wintry-Peacock_22477	unavailable				
D.H. Lawrence	22480	The Prussian Officer	The-Prussian-Officer_22480	fetched		470177	0a68a13fde0dd114660e62da0143b8bd7571d9377a1925a565e5c339e227aec4	22480-0.txt
D.H. Lawrence	22531	Amores: Poems	Amores-Poems_22531	unavailable				
D.H. Lawrence	22726	New Poems	New-Poems_22726	fetched		64086	cd44dfff7faff9e433eee7c7f2dddcb318c2a455afb747118e253a49b81c6e44	22726-8.txt
D.H. Lawrence	22734	Bay: A Book of Poems	Bay-A-Book-of-Poems_22734	unavailable				
D.H. Lawrence	22847	Official Views Of The World's Columbian Exposition	Official-Views-Of-The-World-s-Columbian-Exposition_22847	fetched		43998	58aefddbdb14c342d60d920f021ccd517c801baf6555012558cdf470280fcd6d	22847.txt
D.H. Lawrence	23394	Look! We Have Come Through!	Look-We-Have-Come-Through_23394	unavailable				
D.H. Lawrence	23727	The Lost Girl	The-Lost-Girl_23727	fetched		809010	3fe76ab7805eba6b80351c8fb58dd19f0c19a962a0edf41e94317869598f7ad7	23727.txt
D.H. Lawrence	26982	With Haig on the Somme	With-Haig-on-the-Somme_26982	fetched		443409	fb68f1cdd57d68e0954fad8e2b3005aa4280277530a673eca3c5caf49ae45b10	26982-8.txt
D.H. Lawrence	28665	Sea Garden	Sea-Garden_28665	fetched		58209	5a624abe1f2138aaa262d6ef48ebc6f94c55bd83248b43df6b0eb93bbf89f48e	28665.txt
D.H. Lawrence	28666	Hymen	Hymen_28666	fetched		68719	30a50b0649c47d8e36921b3d5441ffdafd93d652db0f6078224f74efbb19f78a	28666-8.txt
D.H. Lawrence	28948	The Rainbow	The-Rainbow_28948	fetched		1074479	d94ee1594d694679a1fabee2130549cb8738114cc6dd88449657cc3b1f74bccb	28948-8.txt
D.H. Lawrence	30276	Some Imagist Poets: An Anthology	Some-Imagist-Poets-An-Anthology_30276	unavailable				
D.H. Lawrence	30635	The Talking Thrush, and Other Tales from India	The-Talking-Thrush-and-Other-Tales-from-India_30635	fetched		275794	1f43ca5e5353bcec89c65338408c6e6a5e72f36984bba8d4b33851aecb5d06ef	30635-0.txt
D.H. Lawrence	35692	The History of Company A, Second Illinois Cavalry	The-History-of-Company-A-Second-Illinois-Cavalry_35692	fetched		287074	c1764024b6a1def371bcb61fa10e34ff495508de815509fa48a09e2e76918ed6	35692.txt
D.H. Lawrence	36039	The Giant Crab, and Other Tales from Old India	The-Giant-Crab-and-Other-Tales-from-Old-India_36039	fetched		141138	b36e634a54a347ef7dbdd807b55b7f29ae14f18efe33d07a8c56c07bf1c86977	36039-8.txt
D.H. Lawrence	36895	William the Third	William-the-Third_36895	fetched		371239	4dd3b753020ea3c33444e95ab8c01e3e277272020d7bf489e55da9b05daa09d9	36895.txt
D.H. Lawrence	37206	Sea and Sardinia	Sea-and-Sardinia_37206	fetched		463232	9e54e1ee1c06f3b0baf4af998b8cf4e01b5d9ec3d0946f5faf37a59969e6a87f	37206-8.txt
D.H. Lawrence	37469	Some Imagist Poets, 1916: An Annual Anthology	Some-Imagist-Poets-1916-An-Annual-Anthology_37469	unavailable				
D.H. Lawrence	38561	The White Peacock	The-White-Peacock_38561	fetched		722275	259ffb3af2140ec43f0840836a0c8385187909d4a7e27c12e801f2040630b895	38561-0.txt
D.H. Lawrence	40858	History of the Reformation in the Sixteenth Century, Volume 1	History-of-the-Reformation-in-the-Sixteenth-Century-Volume-1_40858	unavailable				
D.H. Lawrence	40971	History of the Great Reformation of the Sixteenth Century in Germany, Switzerland, &c., Volume 4	History-of-the-Great-Reformation-of-the-Sixteenth-Century-in-Germany-Switzerland-c-Volume-4_40971	unavailable				
D.H. Lawrence	41253	History of the Reformation of the Sixteenth Century, Volume 3	History-of-the-Reformation-of-the-Sixteenth-Century-Volume-3_41253	unavailable				
D.H. Lawrence	41263	The Mediterranean: Its Storied Cities and Venerable Ruins	The-Mediterranean-Its-Storied-Cities-and-Venerable-Ruins_41263	unavailable				
D.H. Lawrence	41470	History of the Reformation in the Sixteenth Century, Volume 2	History-of-the-Reformation-in-the-Sixteenth-Century-Volume-2_41470	unavailable				
D.H. Lawrence	41484	History of the Reformation in the Sixteenth Century, Volume 5	History-of-the-Reformation-in-the-Sixteenth-Century-Volume-5_41484	unavailable				
D.H. Lawrence	42391	Our National Forests	Our-National-Forests_42391	unavailable				
D.H. Lawrence	46757	Fighting the Boche Underground	Fighting-the-Boche-Underground_46757	fetched		281893	6cb8bc5c8a691e959e7f74e17b9ac69b156d0401958ac0f4478209293c8a7725	46757.txt
D.H. Lawrence	47634	Sons and Lovers	Sons-and-Lovers_47634	fetched		935318	c11b4ebaa6ecdb6fb145b845ac70e9228c29226bb417aed6dbf8cc9bf13052aa	47634-0.txt
D.H. Lawrence	49349	Catlin's Historic Origin of the Playing Cards	Catlin-s-Historic-Origin-of-the-Playing-Cards_49349	unavailable				
D.H. Lawrence	54058	Love Poems and Others	Love-Poems-and-Others_54058	fetched		74950	a8df2d20c9f0b80b239c786475c9ccb707cc31b84b5826ded563b7ad96ce1a20	54058-8.txt
D.H. Lawrence	55877	The Widowing of Mrs. Holroyd: A Drama in Three Acts	The-Widowing-of-Mrs-Holroyd-A-Drama-in-Three-Acts_55877	fetched		163249	9e1372d6f6447e81cb9a45e61af51e60f9fb6d4ae8af50089f38cf7369fd206f	55877-0.txt
D.H. Lawrence	57054	Flat Machine Knitting and Fabrics	Flat-Machine-Knitting-and-Fabrics_57054	fetched		264233	84bdf2c43c3e15728f4c65914410658e55448203b8a2df2c5bac8ec4dad66faa	57054-0.txt
D.H. Lawrence	59352	History of the Reformation in Europe in the Time of Calvin. Vol. 1 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-1-of-8_59352	fetched		1084400	1a543df99f7745bb679d0ce55785c651d29a713766ee058927e3b3855e55f37c	59352-0.txt
D.H. Lawrence	59460	Index of the Project Gutenberg Works of David H. Lawrence	Index-of-the-Project-Gutenberg-Works-of-David-H-Lawrence_59460	fetched		31646	66e907c3c76945c34616a9c2e6e7e5b2afa429e4242cbf6786c1b39e2c7a8dfa	59460-0.txt
D.H. Lawrence	59848	Kangaroo	Kangaroo_59848	fetched		890868	934ce4bf4a1a67857175d88f1a97bb5888b44d1870a225565bcf2efd2148aa31	59848-0.txt
D.H. Lawrence	60035	History of the Reformation in Europe in the Time of Calvin. Vol. 4 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-4-of-8_60035	fetched		1118274	4eda9b8e0acabee8da8a4da2fd7cda72775f85ba02dab2a3ca905ae021eb2940	60035-0.txt
D.H. Lawrence	60152	History of the Reformation in Europe in the Time of Calvin. Vol. 2 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-2-of-8_60152	fetched		1100310	ed62fa67232cf243aacc3088bc8ab09347ba81638a3b1fecb79e9a5b03906fa9	60152-0.txt
D.H. Lawrence	60337	Birds, Beasts and Flowers	Birds-Beasts-and-Flowers_60337	unavailable				
D.H. Lawrence	60547	Studies in Classic American Literature	Studies-in-Classic-American-Literature_60547	fetched		367061	f0f0a189aea4f8c448e8e323251bf52c2a07ab8504d7952f8d2b2ee4ba7730f8	60547-0.txt
D.H. Lawrence	60774	History of the Reformation in Europe in the Time of Calvin. Vol. 3 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-3-of-8_60774	fetched		964680	a147f6b89f3cf9cb8c6f2d50292480ae89d8c756658bd13e7869365633150108	60774-0.txt
D.H. Lawrence	61277	History of the Reformation in Europe in the Time of Calvin, Vol. 5 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-5-of-8_61277	fetched		989971	78ee2edcb04e5b3040307f093814ca0f1331b0ad6d392e2c5a4c7ed43a3557e7	61277-0.txt
D.H. Lawrence	61913	History of the Reformation in Europe in the Time of Calvin, Vol. 7 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-7-of-8_61913	fetched		1263874	4ceb495ca768cef9102e67fa6936e535496f18d2b87acf197826abfe6d125186	61913-0.txt
D.H. Lawrence	62456	Heliodora, and Other Poems	Heliodora-and-Other-Poems_62456	fetched		90349	2a52d5ca533875ac7c7afee86960ac7f70c281f3347b8ade35974420e059e3bc	62456-0.txt
D.H. Lawrence	62913	History of the Reformation in Europe in the Time of Calvin, Vol. 8 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-8-of-8_62913	fetched		1170357	d25c74b29a9a0ca879c1cc6b6aef1dfed81ae91488908a82f8201934f6e5019a	62913-0.txt
D.H. Lawrence	63000	The Boy in the Bush	The-Boy-in-the-Bush_63000	fetched		766956	1731f9032234b22b96419b73e7945eb6925499369f39ed36fb623a35dadb5655	63000-0.txt
D.H. Lawrence	65984	History of the Reformation in Europe in the Time of Calvin, Vol. 6 (of 8)	History-of-the-Reformation-in-Europe-in-the-Time-of-Calvin-Vol-6-of-8_65984	fetched		1121587	8e492e57b587395abfa5aa0dc60f95dd5fd714819dad482d16a3994df2fabf41	65984-0.txt
D.H. Lawrence	67070	The Last Laugh	The-Last-Laugh_67070	fetched		54766	4e4a8bcf2087258573608e7151aeaf90a737520b1bada15e12f29756d64a7663	67070-0.txt
D.H. Lawrence	67095	The Early Christians in Rome	The-Early-Christians-in-Rome_67095	fetched		938314	9ea025bbbfdd594be16ef1c51c649cb81ab9d2a4b7333e3935c21b8841656873	67095-0.txt
D.H. Lawrence	67915	Sun	Sun_67915	fetched		56784	d546f33b1d10b0b14c38cfaec10c69fde87b2905b4240437f6ca658b59199f8d	67915-0.txt
D.H. Lawrence	68088	Glad ghosts	Glad-ghosts_68088	fetched		105121	f17fff0d1b546c1ceac1f8456b6952e235c4566b99d10e2142ca562a36fdcbaf	68088-0.txt
Daniel Defoe	370	The Fortunes and Misfortunes of the Famous Moll Flanders	The-Fortunes-and-Misfortunes-of-the-Famous-Moll-Flanders_370	fetched		738921	a34b0b90283164a7a2d56a5b168fd2b54f7fb9b72aeed71a52440f973979f5d5	370.txt
Daniel Defoe	376	A Journal of the Plague Year	A-Journal-of-the-Plague-Year_376	unavailable				
Daniel Defoe	521	The Life and Adventures of Robinson Crusoe	The-Life-and-Adventures-of-Robinson-Crusoe_521	fetched		655616	036d58d71359033cae59322292692c82469923cb37dadd9bc2f0464de4567c2a	521-0.txt
Daniel Defoe	561	The Further Adventures of Robinson Crusoe	The-Further-Adventures-of-Robinson-Crusoe_561	fetched		558553	61266e64b638e1ec6a38c135f24390b51ef9aa2fa8ee4b7ca40bbb5524b07968	561.txt
Daniel Defoe	983	Tour through the Eastern Counties of England, 1722	Tour-through-the-Eastern-Counties-of-England-1722_983	fetched		250042	f78649ca7df28fc14f6dc7a9858f3034ea6ed316de84ed542f793fc06792bbba	983-0.txt
Daniel Defoe	1149	From London to Land's End	From-London-to-Land-s-End_1149	unavailable				
Daniel Defoe	2051	Dickory Cronke: The Dumb Philosopher, or, Great Britain's Wonder	Dickory-Cronke-The-Dumb-Philosopher-or-Great-Britain-s-Wonder_2051	unavailable				
Daniel Defoe	2052	Everybody's Business Is Nobody's Business	Everybody-s-Business-Is-Nobody-s-Business_2052	unavailable				
Daniel Defoe	4087	An Essay Upon Projects	An-Essay-Upon-Projects_4087	fetched		307356	73a5d81e23ff3bcbc6e86f2d95bcacd835a63014a461f7f410110e81316ef666	4087-0.txt
Daniel Defoe	6422	The Life, Adventures & Piracies of the Famous Captain Singleton	The-Life-Adventures-Piracies-of-the-Famous-Captain-Singleton_6422	unavailable				
Daniel Defoe	6936	Robinson Crusoe — in Words of One Syllable	Robinson-Crusoe-in-Words-of-One-Syllable_6936	unavailable				
Daniel Defoe	7089	The Consolidator; or, Memoirs of Sundry Transactions from the World in the Moon	The-Consolidator-or-Memoirs-of-Sundry-Transactions-from-the-World-in-the-Moon_7089	fetched		380400	55923b522822ce3de12a2b6f15feb0390d304e20592372c520282b34ed363ff5	7089.txt
Daniel Defoe	7779	Of Captain Mission	Of-Captain-Mission_7779	fetched		119828	f35201c21628861f2fd9d06eabd28d1a3c12cb7cd2650b89fd2379d83fafb9c8	7779-8.txt
Daniel Defoe	7799	An American Robinson Crusoe	An-American-Robinson-Crusoe_7799	fetched		179512	6b70fa4359f4dc1b3f12c07527d4a90f68b94bf2402fd4c3c8e447b79e5edfd2	7799.txt
Daniel Defoe	9677	Of Captain Mission	Of-Captain-Mission_9677	unavailable				
Daniel Defoe	9678	The Consolidator	The-Consolidator_9678	unavailable				
Daniel Defoe	9679	The Life, Adventures and Piracies of the Famous Captain Singleton	The-Life-Adventures-and-Piracies-of-the-Famous-Captain-Singleton_9679	unavailable				
Daniel Defoe	9680	Dickory Cronke	Dickory-Cronke_9680	unavailable				
Daniel Defoe	9681	Everybody's Business is Nobody's Business	Everybody-s-Business-is-Nobody-s-Business_9681	unavailable				
Daniel Defoe	9682	An Essay Upon Projects	An-Essay-Upon-Projects_9682	unavailable				
Daniel Defoe	9683	A Journal of the Plague Year	A-Journal-of-the-Plague-Year_9683	unavailable				
Daniel Defoe	9684	From London to Land's End	From-London-to-Land-s-End_9684	unavailable				
Daniel Defoe	9685	Moll Flanders	Moll-Flanders_9685	unavailable				
Daniel Defoe	9686	The Further Adventures of Robinson Crusoe	The-Further-Adventures-of-Robinson-Crusoe_9686	unavailable				
Daniel Defoe	9687	Robinson Crusoe	Robinson-Crusoe_9687	unavailable				
Daniel Defoe	9688	Tour through the Eastern Counties of England	Tour-through-the-Eastern-Counties-of-England_9688	unavailable				
Daniel Defoe	11239	The Life and Adventures of Robinson Crusoe of York, Mariner, Volume 1	The-Life-and-Adventures-of-Robinson-Crusoe-of-York-Mariner-Volume-1_11239	unavailable				
Daniel Defoe	11866	The Life and Most Surprising Adventures of Robinson Crusoe, of York, Mariner (1801)	The-Life-and-Most-Surprising-Adventures-of-Robinson-Crusoe-of-York-Mariner-1801_11866	unavailable				
Daniel Defoe	12259	Memoirs of a Cavalier	Memoirs-of-a-Cavalier_12259	unavailable				
Daniel Defoe	12623	The Life and Adventures of Robinson Crusoe (1808)	The-Life-and-Adventures-of-Robinson-Crusoe-1808_12623	unavailable				
Daniel Defoe	14065	The History of the Remarkable Life of John Sheppard	The-History-of-the-Remarkable-Life-of-John-Sheppard_14065	unavailable				
Daniel Defoe	14084	A Vindication of the Press	A-Vindication-of-the-Press_14084	fetched		84384	922f9e5ecf23f7d8c829c24f480f29ea4fffb01ca459cadde08c10c1876eab93	14084-8.txt
Daniel Defoe	14436	Military Memoirs of Capt. George Carleton	Military-Memoirs-of-Capt-George-Carleton_14436	unavailable				
Daniel Defoe	14442	Memoirs of Major Alexander Ramkins (1718)	Memoirs-of-Major-Alexander-Ramkins-1718_14442	unavailable				
Daniel Defoe	14444	The Complete English Tradesman (1839 ed.)	The-Complete-English-Tradesman-1839-ed_14444	unavailable				
Daniel Defoe	17221	History of the Plague in London	History-of-the-Plague-in-London_17221	fetched		554405	90871fdf49fe9427525b76708ba2175bebede44cc9f4249d084bc317cccba9dd	17221-8.txt
Daniel Defoe	21524	Robinson Crusoe	Robinson-Crusoe_21524	unavailable				
Daniel Defoe	22445	Robinson Crusoe in Words of One Syllable	Robinson-Crusoe-in-Words-of-One-Syllable_22445	unavailable				
Daniel Defoe	26583	The Fortunes and Misfortunes of the Famous Moll Flanders	The-Fortunes-and-Misfortunes-of-the-Famous-Moll-Flanders_26583	unavailable				
Daniel Defoe	26940	Atalantis Major	Atalantis-Major_26940	fetched		104587	b1a79a1bac09fdad70fb1253fe0df302c7086ee0318a495d90311f6241888953	26940-8.txt
Daniel Defoe	30159	The True-Born Englishman: A Satire	The-True-Born-Englishman-A-Satire_30159	unavailable				
Daniel Defoe	30344	The Fortunate Mistress (Parts 1 and 2)	The-Fortunate-Mistress-Parts-1-and-2_30344	unavailable				
Daniel Defoe	31053	The History of the Devil, As Well Ancient as Modern: In Two Parts	The-History-of-the-Devil-As-Well-Ancient-as-Modern-In-Two-Parts_31053	unavailable				
Daniel Defoe	32139	An Appeal to Honour and Justice, Though It Be of His Worst Enemies.	An-Appeal-to-Honour-and-Justice-Though-It-Be-of-His-Worst-Enemies_32139	unavailable				
Daniel Defoe	32384	An Humble Proposal to the People of England, for the Increase of their Trade, and Encouragement of Their Manufactures	An-Humble-Proposal-to-the-People-of-England-for-the-Increase-of-their-Trade-and-Encouragement-of-Their-Manufactures_32384	unavailable				
Daniel Defoe	32404	Second Thoughts are Best: Or a Further Improvement of a Late Scheme to Prevent Street Robberies	Second-Thoughts-are-Best-Or-a-Further-Improvement-of-a-Late-Scheme-to-Prevent-Street-Robberies_32404	unavailable				
Daniel Defoe	32405	Augusta Triumphans	Augusta-Triumphans_32405	unavailable				
Daniel Defoe	35774	A New Voyage Round the World by a Course Never Sailed Before	A-New-Voyage-Round-the-World-by-a-Course-Never-Sailed-Before_35774	fetched		657222	858062a064277a7f2479e9ad843016c1b61511154610751fea0ece27f15a9454	35774.txt
Daniel Defoe	36587	A True Relation of the Apparition of one Mrs. Veal	A-True-Relation-of-the-Apparition-of-one-Mrs-Veal_36587	unavailable				
Daniel Defoe	36628	Reasons Against the Succession of the House of Hanover	Reasons-Against-the-Succession-of-the-House-of-Hanover_36628	unavailable				
Daniel Defoe	36656	A Seasonable Warning and Caution against the Insinuations of Papists and Jacobites in favour of the Pretender	A-Seasonable-Warning-and-Caution-against-the-Insinuations-of-Papists-and-Jacobites-in-favour-of-the-Pretender_36656	unavailable				
Daniel Defoe	36681	An Answer to a Question that Nobody thinks of, viz., But what if the Queen should Die?	An-Answer-to-a-Question-that-Nobody-thinks-of-viz-But-what-if-the-Queen-should-Die_36681	unavailable				
Daniel Defoe	36694	The Lay-Man's Sermon upon the Late Storm	The-Lay-Man-s-Sermon-upon-the-Late-Storm_36694	unavailable				
Daniel Defoe	36769	And What if the Pretender should Come?	And-What-if-the-Pretender-should-Come_36769	unavailable				
Daniel Defoe	37505	A Short Narrative of the Life and Actions of His Grace John, D. of Marlborogh	A-Short-Narrative-of-the-Life-and-Actions-of-His-Grace-John-D-of-Marlborogh_37505	unavailable				
Daniel Defoe	37992	The King of Pirates	The-King-of-Pirates_37992	unavailable				
Daniel Defoe	40580	A General History of the Pyrates:	A-General-History-of-the-Pyrates_40580	unavailable				
Daniel Defoe	41063	The Storm. An Essay.	The-Storm-An-Essay_41063	unavailable				
Daniel Defoe	42234	The Storm	The-Storm_42234	unavailable				
Daniel Defoe	52603	The History and Remarkable Life of the Truly Honourable Colonel Jacque, Commonly Called Colonel Jack	The-History-and-Remarkable-Life-of-the-Truly-Honourable-Colonel-Jacque-Commonly-Called-Colonel-Jack_52603	unavailable				
Daniel Defoe	54925	The Friendly Daemon, or the Generous Apparition	The-Friendly-Daemon-or-the-Generous-Apparition_54925	unavailable				
Daniel Defoe	57005	The History of the Pyrates. Vol. II.	The-History-of-the-Pyrates-Vol-II_57005	fetched		765047	230f0f624f4d3450d9e941ffca8e9c2d174d8730c6730de81957583466ce9cc1	57005-8.txt
