author	pg_id	title	gitenberg_repo	status	reason	bytes	sha256	text_file
George Santayana	15000	The Life of Reason: The Phases of Human Progress	The-Life-of-Reason-The-Phases-of-Human-Progress_15000	unavailable				
George Santayana	16712	Some Turns of Thought in Modern Philosophy: Five Essays	Some-Turns-of-Thought-in-Modern-Philosophy-Five-Essays_16712	unavailable				
George Santayana	17771	Winds Of Doctrine: Studies in Contemporary Opinion	Winds-Of-Doctrine-Studies-in-Contemporary-Opinion_17771	unavailable				
George Santayana	26842	The Sense of Beauty: Being the Outlines of Aesthetic Theory	The-Sense-of-Beauty-Being-the-Outlines-of-Aesthetic-Theory_26842	unavailable				
George Santayana	28916	Some Turns of Thought in Modern Philosophy	Some-Turns-of-Thought-in-Modern-Philosophy_28916	unavailable				
George Santayana	34654	Character and Opinion in the United States	Character-and-Opinion-in-the-United-States_34654	fetched		290858	dc9e09802adce126e9532c2bf58e8d0cfae1619c916b8a137dbd7262c9bf44f3	34654-8.txt
George Santayana	35612	Three Philosophical Poets: Lucretius, Dante, and Goethe	Three-Philosophical-Poets-Lucretius-Dante-and-Goethe_35612	unavailable				
George Santayana	48429	Soliloquies in England, and Later Soliloquies	Soliloquies-in-England-and-Later-Soliloquies_48429	fetched		596145	c7e68410c996e66e2f9e0413bfd1512a7b6e8538c9e181ff7e5f6ac44f246a0a	48429.txt
George Santayana	48431	Egotism in German Philosophy	Egotism-in-German-Philosophy_48431	fetched		240849	2d074b6649ae8292873f44689293d502c2b3aa5bdbca6f13f26f7c82a5af11b6	48431.txt
George Santayana	48563	Interpretations of Poetry and Religion	Interpretations-of-Poetry-and-Religion_48563	fetched		431494	539e1ce7a541896aa2bc8d41e47fd714710b0da1511309c39a78d8c483885899	48563-8.txt
George Santayana	49721	Poems	Poems_49721	fetched		137346	25888eeaa4a5ac161513c227875b71a93a0f6ba8ba16586f13e92f1d787e3fb1	49721-8.txt
George Santayana	49888	A Hermit of Carmel, and Other Poems	A-Hermit-of-Carmel-and-Other-Poems_49888	fetched		187538	4a7f9451245b2096d71256f53e02367fe4554a20a78ea4df0598c4f34f3d1872	49888-8.txt
George Washington	1233	The Origin and Nature of the Emotions; Miscellaneous Papers	The-Origin-and-Nature-of-the-Emotions-Miscellaneous-Papers_1233	unavailable				
George Washington	2810	Plunkitt of Tammany Hall: a series of very plain talks on very practical politics, delivered by ex-Senator George Washington Plunkitt, the Tammany philosopher, from his rostrum—the New York County court house bootblack stand; Recorded by William L. Riordon	Plunkitt-of-Tammany-Hall-a-series-of-very-plain-talks-on-very-practical-politics-delivered-by-ex-Senator-George-Washington-Plunkitt-the-Tammany-philosopher-from-his-rostrumthe-New-York-County-court-house-bootblack-stand-Recorded-by-William-L-Riordon_2810	unavailable				
George Washington	5010	State of the Union Addresses	State-of-the-Union-Addresses_5010	fetched		123695	34ec767befffeb6dae466295a2ca8b2684403aa53f1cbcc5eeba812b3a76d818	5010.txt
George Washington	9838	Strong Hearts	Strong-Hearts_9838	fetched		224539	670452348bd22fd4406a195e7bf7c9db1c66bb6d1a900824182c213b244899bd	9838.txt
George Washington	9839	The Cavalier	The-Cavalier_9839	fetched		483511	25731dde60e107e731d22b6af5e1132c80de47b14ae73ad28be99e9aae87fa20	9839-8.txt
George Washington	10234	Old Creole Days: A Story of Creole Life	Old-Creole-Days-A-Story-of-Creole-Life_10234	unavailable				
George Washington	11719	Kincaid's Battery	Kincaid-s-Battery_11719	fetched		641260	322c37a41f16c5b0c6cd72151cdd5876ebb65122af92ba865b468fde26e360ef	11719-8.txt
George Washington	12029	George Washington's Rules of Civility	George-Washington-s-Rules-of-Civility_12029	unavailable				
George Washington	12280	The Grandissimes	The-Grandissimes_12280	fetched		688633	a8634fbdc496928d73cbfd7d25d3cdfd895abb1a5341a3998a785aab89dd464f	12280-8.txt
George Washington	12577	Strange True Stories of Louisiana	Strange-True-Stories-of-Louisiana_12577	fetched		540730	8eeefe2053b99dc168d3533028ce1d1659b1fb1b71ec76b09d9f6771eb64ec2e	12577.txt
George Washington	14575	Bylow Hill	Bylow-Hill_14575	fetched		156789	e1b0ba57369ea731a0f7a18bb05f37bd3ca877f05d7aa080fecab033835d4aec	14575.txt
George Washington	15735	History of the Negro Race in America From 1619 to 1880. Vol 1	History-of-the-Negro-Race-in-America-From-1619-to-1880-Vol-1_15735	unavailable				
George Washington	15881	The Flower of the Chapdelaines	The-Flower-of-the-Chapdelaines_15881	fetched		341232	1b50ad3ea21d9786b66d1ba58d88cfb7b09a60f04dbb7b5eef71eac458bf6ccc	15881-8.txt
George Washington	16858	Wit, Humor, Reason, Rhetoric, Prose, Poetry and Story Woven into Eight Popular Lectures	Wit-Humor-Reason-Rhetoric-Prose-Poetry-and-Story-Woven-into-Eight-Popular-Lectures_16858	fetched		397838	281aff76f8a71a228508902ecd885646139f2c5a4ac71f5fdc33aeafac703239	16858.txt
George Washington	19348	Gideon's Band: A Tale of the Mississippi	Gideon-s-Band-A-Tale-of-the-Mississippi_19348	unavailable				
George Washington	19408	The Amateur Garden	The-Amateur-Garden_19408	fetched		234960	ab3157f0ddcde8b57447370e18b69fd722e3792721b80d0b6099fb94a970d4c2	19408-8.txt
George Washington	19703	Madame Delphine	Madame-Delphine_19703	fetched		133992	8331ba96c1f437f0533273e1d8b8397b9c5f71345e491bbbc8b5746ce4666315	19703-8.txt
George Washington	20712	Trail's End	Trail-s-End_20712	fetched		504009	7ca666945a1363d338c35efa9edd773b8d95599c1e1849c692f8f471fae81231	20712.txt
George Washington	21851	History of the Negro Race in America from 1619 to 1880. Vol. 2	History-of-the-Negro-Race-in-America-from-1619-to-1880-Vol-2_21851	unavailable				
George Washington	24078	Bonaventure: A Prose Pastoral of Acadian Louisiana	Bonaventure-A-Prose-Pastoral-of-Acadian-Louisiana_24078	unavailable				
George Washington	29439	Dr. Sevier	Dr-Sevier_29439	unavailable				
George Washington	29668	The Flockmaster of Poison Creek	The-Flockmaster-of-Poison-Creek_29668	fetched		478616	43b3ed844db48c68fe71033e1f330ec46f480677e5d9366dadb7df044ad0d90b	29668-8.txt
George Washington	29949	Washington's Masonic Correspondence	Washington-s-Masonic-Correspondence_29949	unavailable				
George Washington	31470	John March, Southerner	John-March-Southerner_31470	fetched		764343	a0a0f84e0c0e5af3da37eb4c0555c0ae2de46c806fa4b04e438f5af29953829a	31470-8.txt
George Washington	52395	Journal of my journey over the mountains	Journal-of-my-journey-over-the-mountains_52395	unavailable				
George Washington Cable	5010	State of the Union Addresses	State-of-the-Union-Addresses_5010	fetched		123695	34ec767befffeb6dae466295a2ca8b2684403aa53f1cbcc5eeba812b3a76d818	5010.txt
George Washington Cable	9838	Strong Hearts	Strong-Hearts_9838	fetched		224539	670452348bd22fd4406a195e7bf7c9db1c66bb6d1a900824182c213b244899bd	9838.txt
George Washington Cable	9839	The Cavalier	The-Cavalier_9839	fetched		483511	25731dde60e107e731d22b6af5e1132c80de47b14ae73ad28be99e9aae87fa20	9839-8.txt
George Washington Cable	10234	Old Creole Days: A Story of Creole Life	Old-Creole-Days-A-Story-of-Creole-Life_10234	unavailable				
George Washington Cable	11719	Kincaid's Battery	Kincaid-s-Battery_11719	fetched		641260	322c37a41f16c5b0c6cd72151cdd5876ebb65122af92ba865b468fde26e360ef	11719-8.txt
George Washington Cable	12029	George Washington's Rules of Civility	George-Washington-s-Rules-of-Civility_12029	unavailable				
George Washington Cable	12280	The Grandissimes	The-Grandissimes_12280	fetched		688633	a8634fbdc496928d73cbfd7d25d3cdfd895abb1a5341a3998a785aab89dd464f	12280-8.txt
George Washington Cable	12577	Strange True Stories of Louisiana	Strange-True-Stories-of-Louisiana_12577	fetched		540730	8eeefe2053b99dc168d3533028ce1d1659b1fb1b71ec76b09d9f6771eb64ec2e	12577.txt
George Washington Cable	14575	Bylow Hill	Bylow-Hill_14575	fetched		156789	e1b0ba57369ea731a0f7a18bb05f37bd3ca877f05d7aa080fecab033835d4aec	14575.txt
George Washington Cable	15881	The Flower of the Chapdelaines	The-Flower-of-the-Chapdelaines_15881	fetched		341232	1b50ad3ea21d9786b66d1ba58d88cfb7b09a60f04dbb7b5eef71eac458bf6ccc	15881-8.txt
George Washington Cable	19348	Gideon's Band: A Tale of the Mississippi	Gideon-s-Band-A-Tale-of-the-Mississippi_19348	unavailable				
George Washington Cable	19408	The Amateur Garden	The-Amateur-Garden_19408	fetched		234960	ab3157f0ddcde8b57447370e18b69fd722e3792721b80d0b6099fb94a970d4c2	19408-8.txt
George Washington Cable	19703	Madame Delphine	Madame-Delphine_19703	fetched		133992	8331ba96c1f437f0533273e1d8b8397b9c5f71345e491bbbc8b5746ce4666315	19703-8.txt
George Washington Cable	24078	Bonaventure: A Prose Pastoral of Acadian Louisiana	Bonaventure-A-Prose-Pastoral-of-Acadian-Louisiana_24078	unavailable				
George Washington Cable	29439	Dr. Sevier	Dr-Sevier_29439	unavailable				
George Washington Cable	29949	Washington's Masonic Correspondence	Washington-s-Masonic-Correspondence_29949	unavailable				
George Washington Cable	31470	John March, Southerner	John-March-Southerner_31470	fetched		764343	a0a0f84e0c0e5af3da37eb4c0555c0ae2de46c806fa4b04e438f5af29953829a	31470-8.txt
George Washington Cable	52395	Journal of my journey over the mountains	Journal-of-my-journey-over-the-mountains_52395	unavailable				
George Washington Carver	5010	State of the Union Addresses	State-of-the-Union-Addresses_5010	fetched		123695	34ec767befffeb6dae466295a2ca8b2684403aa53f1cbcc5eeba812b3a76d818	5010.txt
George Washington Carver	12029	George Washington's Rules of Civility	George-Washington-s-Rules-of-Civility_12029	unavailable				
George Washington Carver	29949	Washington's Masonic Correspondence	Washington-s-Masonic-Correspondence_29949	unavailable				
George Washington Carver	52395	Journal of my journey over the mountains	Journal-of-my-journey-over-the-mountains_52395	unavailable				
Georges Clemenceau	40618	The Surprises of Life	The-Surprises-of-Life_40618	fetched		375607	d16d6972a5239d625bfb518992c74d690117c0d318d238871d9f34480998fd1a	40618-8.txt
Georges Clemenceau	45621	South America To-day	South-America-To-day_45621	unavailable				
Gilbert K. Chesterton	130	Orthodoxy	Orthodoxy_130	fetched		382040	09e2fb4134ea452325c284e8eb1d5251bff0320c5e80fed779d5544ebab89b64	130.txt
Gilbert K. Chesterton	204	The Innocence of Father Brown	The-Innocence-of-Father-Brown_204	fetched		477692	8dde97c66d80dc47cc9df7888fcb2055da4ea87a1fd3c1b7d018ba6c4f7b5c14	204-0.txt
Gilbert K. Chesterton	223	The Wisdom of Father Brown	The-Wisdom-of-Father-Brown_223	fetched		434743	ee2835ad7a51a32c1886eba422828a7d4c136271ffbfd1042d067328d1659539	223-0.txt
Gilbert K. Chesterton	470	Heretics	Heretics_470	fetched		388739	d0ae11b8cb75d982ebf42ec80e773fe17e8768906f86b662261b9aef83b4abc4	470.txt
Gilbert K. Chesterton	1695	The Man Who Was Thursday: A Nightmare	The-Man-Who-Was-Thursday-A-Nightmare_1695	unavailable				
Gilbert K. Chesterton	1696	The Club of Queer Trades	The-Club-of-Queer-Trades_1696	fetched		275345	0a4c22db466b3cfd36ca0e0598f390630821b3be88d335ae2a8d53eec0347104	1696-0.txt
Gilbert K. Chesterton	1717	What's Wrong with the World	What-s-Wrong-with-the-World_1717	fetched		363760	8b701f908c723742ab07fc66c5059481e42687fc9a75409a31ea2afe251de233	1717-0.txt
Gilbert K. Chesterton	1718	Manalive	Manalive_1718	fetched		353609	2f92f96de9fa53e10b5931fa2af714dfc6dc8718d0600885d7ae48209f104ef4	1718.txt
Gilbert K. Chesterton	1719	The Ballad of the White Horse	The-Ballad-of-the-White-Horse_1719	fetched		141811	a94ec7b599f401129227a790476b6a845c0ef374898257da2d4b9ba4eefe0d04	1719.txt
Gilbert K. Chesterton	1720	The Man Who Knew Too Much	The-Man-Who-Knew-Too-Much_1720	fetched		354849	0ff8cf401f6345d9895627c91ac34f9c1f58b95acce4d7be21404c9d0d7f82c2	1720.txt
Gilbert K. Chesterton	1721	The Trees of Pride	The-Trees-of-Pride_1721	fetched		161356	18a0a83ba421c815f79c6cb6bcc63ed2491ea265645f8454179db628ad7de481	1721-0.txt
Gilbert K. Chesterton	2015	A Miscellany of Men	A-Miscellany-of-Men_2015	fetched		318308	8bb0cdbc57799949f58e4bdf2c6549f5f491e4a87b49b1f92a33347a6dd5de6b	2015-0.txt
Gilbert K. Chesterton	2134	Utopia of Usurers and Other Essays	Utopia-of-Usurers-and-Other-Essays_2134	fetched		207051	fa0ccfb5c7bc413c417cf2239596d6c3d96830fc77cd861663df6db6a74f2516	2134-0.txt
Gilbert K. Chesterton	5265	The Ball and the Cross	The-Ball-and-the-Cross_5265	fetched		477343	e9ab132a3395895e35b561f34f570554b75bba57a69aefa156f859113407a5dc	5265-0.txt
Gilbert K. Chesterton	8092	Tremendous Trifles	Tremendous-Trifles_8092	fetched		332562	1b61e2c87deda3032580ee363b87e7eceead0ba2c99770743d9404ae8110e6f6	8092-0.txt
Gilbert K. Chesterton	9656	Alarms and Discursions	Alarms-and-Discursions_9656	fetched		304231	220e286043df529b4c677300adcd9eb07645cffd47d8e058a9523b56829732f3	9656-0.txt
Gilbert K. Chesterton	11505	All Things Considered	All-Things-Considered_11505	fetched		359805	b4e3cf930dc7c605960bb160d0f8b8d015bcedc4f3902b17058dc3da33b46b9a	11505.txt
Gilbert K. Chesterton	11554	The Crimes of England	The-Crimes-of-England_11554	fetched		200379	5c388ef5383ddac26a606d0d72e0837933660e0951d750ae88af67a8fcc6af45	11554-8.txt
Gilbert K. Chesterton	11560	The Barbarism of Berlin	The-Barbarism-of-Berlin_11560	fetched		88265	4884adfa4d6e3b296dd4acff7c0cd706515d4e9d5d0a247c93e30a430661ba26	11560.txt
Gilbert K. Chesterton	11605	The Appetite of Tyranny: Including Letters to an Old Garibaldian	The-Appetite-of-Tyranny-Including-Letters-to-an-Old-Garibaldian_11605	unavailable				
Gilbert K. Chesterton	12037	The Wild Knight and Other Poems	The-Wild-Knight-and-Other-Poems_12037	fetched		91306	6ed43d0232ab3310702be5935c86adf7e9271d7223add72c79d814b65a2ee10a	12037-8.txt
Gilbert K. Chesterton	12245	The Defendant	The-Defendant_12245	fetched		177132	0cf9510fa614f8d30056bbf4d2372b4084dd7dc44d14f492251a2f1bc71d5194	12245-8.txt
Gilbert K. Chesterton	12491	Twelve Types	Twelve-Types_12491	fetched		173645	23cfa0094884eb157a9896da04e17b6fb6f13139973a65fc54ad53a4b5b27aed	12491.txt
Gilbert K. Chesterton	13342	Robert Browning	Robert-Browning_13342	fetched		376220	99d064d72ad5d1fbe49b643f6698a93c518c475ff0d249da4d096741e834c72a	13342.txt
Gilbert K. Chesterton	13468	The New Jerusalem	The-New-Jerusalem_13468	fetched		544047	ae498cdeb23124982c3264b635d23098b052ea5be5dfe60176a17691be02b7d1	13468.txt
Gilbert Parker	3746	The Judgment House	The-Judgment-House_3746	fetched		853194	fe0c3bff942b4853124d584a2edb9fdafe64655e537decbb18fb1e064a194289	3746.txt
Gilbert Parker	6174	Pierre and His People: Tales of the Far North. Volume 1.	Pierre-and-His-People-Tales-of-the-Far-North-Volume-1_6174	fetched		130710	1779bf12740ce3c0c5e4d8232a613aabe3a36d0c83629d977ce45cb91f03ee75	6174.txt
Gilbert Parker	6175	Pierre and His People: Tales of the Far North. Volume 2.	Pierre-and-His-People-Tales-of-the-Far-North-Volume-2_6175	fetched		126592	58bb04d13f2cb2520c98d22bd87ab0cc49e8e326858ced26e516c4fde7a417f7	6175.txt
Gilbert Parker	6176	Pierre and His People: Tales of the Far North. Volume 3.	Pierre-and-His-People-Tales-of-the-Far-North-Volume-3_6176	fetched		116422	1c638174d1bfd0afe26a1431bc246d608941cae6b87ac8417837c66b9a76ae0d	6176.txt
Gilbert Parker	6177	Pierre and His People: Tales of the Far North. Volume 4.	Pierre-and-His-People-Tales-of-the-Far-North-Volume-4_6177	fetched		113416	42b5090050bdc2f60cc3b18e0cdf074f595f6038287b53d8957df8302798a75b	6177.txt
Gilbert Parker	6178	Pierre and His People: Tales of the Far North. Volume 5.	Pierre-and-His-People-Tales-of-the-Far-North-Volume-5_6178	fetched		104147	101eef2f89f51a7a1e90c55e5e21aa878f67b027e6f0fa8a877787f9b5c4552a	6178.txt
Gilbert Parker	6179	Pierre and His People: Tales of the Far North. Complete	Pierre-and-His-People-Tales-of-the-Far-North-Complete_6179	unavailable				
Gilbert Parker	6180	A Romany of the Snows, vol. 1	A-Romany-of-the-Snows-vol-1_6180	unavailable				
Gilbert Parker	6181	A Romany of the Snows, vol. 2	A-Romany-of-the-Snows-vol-2_6181	unavailable				
Gilbert Parker	6182	A Romany of the Snows, vol. 3	A-Romany-of-the-Snows-vol-3_6182	unavailable				
Gilbert Parker	6183	A Romany of the Snows, vol. 4	A-Romany-of-the-Snows-vol-4_6183	unavailable				
Gilbert Parker	6184	A Romany of the Snows, vol. 5	A-Romany-of-the-Snows-vol-5_6184	unavailable				
Gilbert Parker	6185	A Romany of the Snows, Complete	A-Romany-of-the-Snows-Complete_6185	unavailable				
Gilbert Parker	6186	Northern Lights, Volume 1.	Northern-Lights-Volume-1_6186	fetched		146028	ce8b65fce9b228f577f7bdb99f2668fd9ee13d48b88587fd1666da914c7bc62d	6186.txt
Gilbert Parker	6187	Northern Lights, Volume 2.	Northern-Lights-Volume-2_6187	fetched		172153	e75978c507bfae2e76e3e16fe0b74ecbdfb6135444f60f20c41bf4a22fb7b68f	6187.txt
Gilbert Parker	6188	Northern Lights, Volume 3.	Northern-Lights-Volume-3_6188	fetched		114369	9104534e281ba0641a39327e30bf3658a9bb742a7f11007440f6d73d3201edf3	6188.txt
Gilbert Parker	6189	Northern Lights, Volume 4.	Northern-Lights-Volume-4_6189	fetched		153904	2ad4dea366085877e145f53aa1733829a53b0ad386a0a71716a916c5007acdad	6189.txt
Gilbert Parker	6190	Northern Lights, Volume 5.	Northern-Lights-Volume-5_6190	fetched		113834	01857532fef67237b1ed3ba068d69e1c4b69e620c313991b604acc9a38f82c21	6190.txt
Gilbert Parker	6191	Northern Lights, Complete	Northern-Lights-Complete_6191	fetched		637655	77cef9ad287340aaff2859ff7828c39199a5681210f664c9ad3c55de7f5a6653	6191-0.txt
Gilbert Parker	6192	Mrs. Falchion, Volume 1.	Mrs-Falchion-Volume-1_6192	fetched		277554	8478cdcf473718f93fe234700f5bc10a1b004269ecd8f47523285fa7a3b9232b	6192.txt
Gilbert Parker	6193	Mrs. Falchion, Volume 2.	Mrs-Falchion-Volume-2_6193	fetched		272489	4d10fb8a9adc13d9cad4b1888c840ef916bcdc914574c20697796285c043c0a5	6193.txt
Gilbert Parker	6194	Mrs. Falchion, Complete	Mrs-Falchion-Complete_6194	unavailable				
Gilbert Parker	6195	Cumner's Son and Other South Sea Folk — Volume 01	Cumner-s-Son-and-Other-South-Sea-Folk-Volume-01_6195	fetched		119310	fd760aa812d6fed598ea5f47bd27faddb4a8024dd9625c324db21995be587568	6195.txt
Gilbert Parker	6196	Cumner's Son and Other South Sea Folk — Volume 02	Cumner-s-Son-and-Other-South-Sea-Folk-Volume-02_6196	fetched		105941	bd1ee24efb8a5502bb16b1e1f182a57c0e1c4a4c1609984f7249b8fd9e2abcc9	6196.txt
Gilbert Parker	6197	Cumner's Son and Other South Sea Folk — Volume 03	Cumner-s-Son-and-Other-South-Sea-Folk-Volume-03_6197	fetched		94711	295746e1a1000ca68c6393ab6ddb04485636a63a6b7919dd19886bb1f3ef8853	6197.txt
Giraldus Cambrensis	1092	The Description of Wales	The-Description-of-Wales_1092	fetched		129062	543c0ecb121867173e901ec8571a177e76d0a79fff78ac99c63e730bc0a83822	1092-0.txt
Giraldus Cambrensis	1148	The Itinerary of Archbishop Baldwin Through Wales	The-Itinerary-of-Archbishop-Baldwin-Through-Wales_1148	fetched		346409	651ba22e1a4b852e0f9709ebd5ba30906f47659cb17738a03c51c2fbeb5517bf	1148-0.txt
Giuseppe Garibaldi	38486	Rule of the Monk; Or, Rome in the Nineteenth Century	Rule-of-the-Monk-Or-Rome-in-the-Nineteenth-Century_38486	unavailable				
Giuseppe Garibaldi	50544	The Life of General Garibaldi	The-Life-of-General-Garibaldi_50544	unavailable				
H. G. Wells	35	The Time Machine	The-Time-Machine_35	fetched		204492	0eb70818a4c7e2e04f91be807bad37ca5c1475cd51cec2a7b620c4db2b595ce4	35-0.txt
H. G. Wells	36	The War of the Worlds	The-War-of-the-Worlds_36	fetched		366813	0c9bea907452abd6e9a31d9152188ef5007f0e2d3e4a52d7a6a627a37616249f	36-0.txt
H. G. Wells	159	The Island of Doctor Moreau	The-Island-of-Doctor-Moreau_159	fetched		267719	d3d351be177ff9ded031f260f5872988f782808ac3119389dbea0252d02e3d57	159.txt
H. G. Wells	456	The Door in the Wall, and Other Stories	The-Door-in-the-Wall-and-Other-Stories_456	fetched		263952	d665b30d2fbe7e503c26052b9f97d6546826b224814429a2ce300dc70a63b49f	456.txt
H. G. Wells	524	Ann Veronica: A Modern Love Story	Ann-Veronica-A-Modern-Love-Story_524	unavailable				
H. G. Wells	718	Tono-Bungay	Tono-Bungay_718	fetched		802873	35f002e0f15804bff06673b3cdd5b0169424684466059471349b544a1233232f	718-0.txt
H. G. Wells	775	When the Sleeper Wakes	When-the-Sleeper-Wakes_775	fetched		508367	7207646e29d41a14081d4cc1a361fdc6227c49112bd5ec54f1ec064ba375e563	775-0.txt
H. G. Wells	780	The War in the Air	The-War-in-the-Air_780	fetched		595436	2bfb7a32e18bb897f4a629d2a1a3a5dce0010cbbd1526c8c804de727619d9873	780-0.txt
H. G. Wells	1013	The First Men in the Moon	The-First-Men-in-the-Moon_1013	fetched		406613	698e4d24fa4f0011de1ace23eb5a8cb436d44a9c3b715d44a3d9135fb5a747bf	1013.txt
H. G. Wells	1046	God, the Invisible King	God-the-Invisible-King_1046	fetched		253315	3ae2cea5f03df37f67803ed7f3981bd9b4cb915f1342f663fbe05479d337b8c5	1046-0.txt
H. G. Wells	1047	The New Machiavelli	The-New-Machiavelli_1047	fetched		875085	1f913d1a6a24cfc63ca405061aaade3e68a415ca05dd5f6e80eacb61136bcea9	1047-0.txt
H. G. Wells	1059	The World Set Free	The-World-Set-Free_1059	fetched		406702	fa670c8cd280e756ac78e638b252ba8b95b39ea9265135fe891712a8ec52516c	1059-0.txt
H. G. Wells	1138	The Research Magnificent	The-Research-Magnificent_1138	fetched		672496	666044b762e9012db2ac4e991e92e172e257b822e0bd368ece5058044d0f1934	1138-0.txt
H. G. Wells	1264	The Wheels of Chance: A Bicycling Idyll	The-Wheels-of-Chance-A-Bicycling-Idyll_1264	unavailable				
H. G. Wells	1269	The Soul of a Bishop	The-Soul-of-a-Bishop_1269	fetched		482249	6a16f02ca2da1e32240c8b2b0def83ba050b387d55bbd2c1dbda30fd3702e651	1269-0.txt
H. G. Wells	1734	The Secret Places of the Heart	The-Secret-Places-of-the-Heart_1734	fetched		393904	70314ecb342b11e8e30fdc1778700b0d46ec42f1664b93fb8441665bb631a54c	1734-0.txt
H. G. Wells	1743	Twelve Stories and a Dream	Twelve-Stories-and-a-Dream_1743	fetched		437069	5d36c1bdab88e648e31a483e7939a0afd50865650b3caae6bf30c1c7584579a4	1743-0.txt
H. G. Wells	1804	War and the Future: Italy, France and Britain at War	War-and-the-Future-Italy-France-and-Britain-at-War_1804	unavailable				
H. G. Wells	3690	Floor Games; a companion volume to "Little Wars"	Floor-Games-a-companion-volume-to-Little-Wars_3690	unavailable				
H. G. Wells	3691	Little Wars; a game for boys from twelve years of age to one hundred and fifty and for that more intelligent sort of girl who likes boys' games and books.	Little-Wars-a-game-for-boys-from-twelve-years-of-age-to-one-hundred-and-fifty-and-for-that-more-intelligent-sort-of-girl-who-likes-boys-games-and-books_3691	unavailable				
H. G. Wells	3797	In the Days of the Comet	In-the-Days-of-the-Comet_3797	fetched		485176	939f732c5b664ad74bbd60bd376b87f6cbe24c411c316ca573fd01dba0a8de0e	3797.txt
H. G. Wells	4225	First and Last Things: A Confession of Faith and Rule of Life	First-and-Last-Things-A-Confession-of-Faith-and-Rule-of-Life_4225	unavailable				
H. G. Wells	5230	The Invisible Man: A Grotesque Romance	The-Invisible-Man-A-Grotesque-Romance_5230	unavailable				
H. G. Wells	6424	A Modern Utopia	A-Modern-Utopia_6424	fetched		565228	7a29b445c7bc48cfbc99c549ce9d924c4ca379635b03fc97e1b92d1d4ab67e19	6424.txt
H. G. Wells	6620	The Time Machine	The-Time-Machine_6620	unavailable				
H. L. Mencken	1270	In Defense of Women	In-Defense-of-Women_1270	fetched		266593	ca572f0e916c33b2c42776416bd2954e6023ab86b4307324b7f6cded3a995e4f	1270.txt
H. L. Mencken	18948	Damn! A Book of Calumny	Damn-A-Book-of-Calumny_18948	unavailable				
H. L. Mencken	19355	A Book of Prefaces	A-Book-of-Prefaces_19355	fetched		382485	01516df4a24ae30614cc3120f62cfcef94e4c48e328643ba1d38856d977b92dd	19355.txt
H. L. Mencken	20306	Europe After 8:15	Europe-After-8-15_20306	fetched		214953	fe14a1fd1b066d108ad7adbe43003b65896e307c29b004a814323f97994ef9bd	20306.txt
H. L. Mencken	22145	A Book of Burlesques	A-Book-of-Burlesques_22145	fetched		199356	4284661ba5bae012ce553c455e223f516f92059d9d8ffb09a6fc3167de06caa6	22145.txt
H. L. Mencken	23858	The American Credo	The-American-Credo_23858	unavailable				
H. L. Mencken	43376	The American Language	The-American-Language_43376	unavailable				
H. L. Mencken	44974	A short account of the extraordinary life and travels of H. L. L.----	A-short-account-of-the-extraordinary-life-and-travels-of-H-L-L_44974	unavailable				
H. L. Mencken	49316	The Philosophy of Friedrich Nietzsche	The-Philosophy-of-Friedrich-Nietzsche_49316	fetched		506798	b7e87b2c0504caa7055755717d116b5edde93d7944c21e569d024b42afc490cf	49316-8.txt
H. L. Mencken	52904	Ventures Into Verse	Ventures-Into-Verse_52904	unavailable				
H. L. Mencken	53467	Prejudices, Second Series	Prejudices-Second-Series_53467	fetched		364803	5647fc6977dd236dcb240e34b4dc2304d8f9a66ff749fe7ae82cf90a2ebab0bf	53467-8.txt
H. L. Mencken	53474	Prejudices, Third Series	Prejudices-Third-Series_53474	fetched		452292	f63473de7b8e03a3dde3000be63e565d85ada8063cad59861d603ff434f3cd16	53474-8.txt
H. L. Mencken	53538	Prejudices, First Series	Prejudices-First-Series_53538	fetched		364149	f35d30bddbdec3667226939f8e13f7e5a1777dae34195849b46acf091afd3a50	53538-0.txt
H. L. Mencken	61281	Heliogabalus: A Buffoonery in Three Acts	Heliogabalus-A-Buffoonery-in-Three-Acts_61281	fetched		212420	29b0ff39e4605959635e5d0161f1316ab9f58d0f25a6970164b19f70bc9006a3	61281-8.txt
H. L. Mencken	67978	Prejudices: Fourth Series	Prejudices-Fourth-Series_67978	fetched		421872	0bdebf21d54ed17deed0c0ba9332c02817ffed1d82d2b1b9d80bf3d53399c13f	67978-0.txt
H. L. Mencken	68209	George Bernard Shaw: His Plays	George-Bernard-Shaw-His-Plays_68209	fetched		196830	0d45bdb0fb795855443888fedb5c3300c72c21f1937adfdbb672c1c7fc65bfe2	68209-0.txt
H.L. Mencken	1270	In Defense of Women	In-Defense-of-Women_1270	fetched		266593	ca572f0e916c33b2c42776416bd2954e6023ab86b4307324b7f6cded3a995e4f	1270.txt
H.L. Mencken	18948	Damn! A Book of Calumny	Damn-A-Book-of-Calumny_18948	unavailable				
H.L. Mencken	19355	A Book of Prefaces	A-Book-of-Prefaces_19355	fetched		382485	01516df4a24ae30614cc3120f62cfcef94e4c48e328643ba1d38856d977b92dd	19355.txt
H.L. Mencken	20306	Europe After 8:15	Europe-After-8-15_20306	fetched		214953	fe14a1fd1b066d108ad7adbe43003b65896e307c29b004a814323f97994ef9bd	20306.txt
